ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,rtn_t+3,eps_est,eps_actual,surp_amt,rev_surp%,report_day_of week,t-1,t+3,rtn_t+3_check,mkt_t+3_rtn,rel_t+3_rtn,num_ests_qtr_end,t-7,t-7_high_est,t-7_low_est,est_spread,spread_adj_surp
SIG,Signet Jewelers Limited,SIG.1Q18,3500,3540,1Q18,2018/1F,146.9,06/06/2018,28.0,-0.08,0.10,0.18,5.6,3,6/5/2018,6/11/2018,28.0,1.2,26.8,13,5/30/2018,0.03,-0.12,0.15,1.230
SUPN,"Supernus Pharmaceuticals, Inc.",SUPN.1Q18,2300,2310,1Q18,2018/1F,29.6,05/09/2018,28.0,0.32,0.49,0.17,6.4,3,5/8/2018,5/14/2018,28.0,2.1,25.9,7,5/2/2018,0.45,0.20,0.25,0.669
AAXN,Axon Enterprise Inc,AAXN.1Q18,1300,1330,1Q18,2018/1F,29.6,05/09/2018,27.6,0.04,0.24,0.20,10.4,3,5/8/2018,5/14/2018,27.6,2.1,25.6,9,5/2/2018,0.07,0.00,0.07,2.857
FOSL,"Fossil Group, Inc.",FOSL.1Q18,1400,1445,1Q18,2018/1F,36.4,05/08/2018,27.5,-0.96,-0.63,0.32,5.6,2,5/7/2018,5/11/2018,27.5,2.0,25.4,10,5/1/2018,-0.59,-1.35,0.76,0.426
TIF,Tiffany & Co.,TIF.1Q18,3500,3540,1Q18,2018/1F,164.2,05/23/2018,26.3,0.83,1.14,0.31,7.7,3,5/22/2018,5/28/2018,26.4,-0.1,26.5,22,5/16/2018,0.97,0.75,0.22,1.373
W,"Wayfair, Inc. Class A",W.1Q18,3500,3550,1Q18,2018/1F,164.0,05/02/2018,26.1,-0.90,-0.91,-0.01,3.3,3,5/1/2018,5/7/2018,26.1,0.8,25.3,23,4/25/2018,-0.61,-1.00,0.39,-0.015
MTSI,"MACOM Technology Solutions Holdings, Inc.",MTSI.1Q18,1300,1305,1Q18,2018/2F,37.1,05/02/2018,26.0,0.12,0.13,0.01,3.4,3,5/1/2018,5/7/2018,26.0,0.8,25.2,12,4/25/2018,0.14,0.07,0.07,0.132
PI,"Impinj, Inc.",PI.1Q18,1300,1355,1Q18,2018/1F,17.7,05/08/2018,25.8,-0.37,-0.35,0.02,4.7,2,5/7/2018,5/11/2018,25.8,2.0,23.7,7,5/1/2018,-0.36,-0.39,0.03,0.571
HLX,"Helix Energy Solutions Group, Inc.",HLX.1Q18,3100,3110,1Q18,2018/1F,10.0,04/24/2018,25.8,-0.05,-0.02,0.03,14.0,2,4/23/2018,4/27/2018,25.8,-0.1,25.8,9,4/17/2018,-0.01,-0.13,0.12,0.267
DF,Dean Foods Company,DF.1Q18,2400,2415,1Q18,2018/1F,21.0,05/08/2018,25.5,0.10,0.14,0.04,7.5,2,5/7/2018,5/11/2018,25.5,2.0,23.5,13,5/1/2018,0.18,0.04,0.14,0.299
TRIP,"TripAdvisor, Inc.",TRIP.1Q18,3400,3450,1Q18,2018/1F,123.9,05/09/2018,25.5,0.16,0.30,0.14,4.8,3,5/8/2018,5/14/2018,25.5,2.1,23.4,26,5/2/2018,0.22,0.06,0.16,0.865
CMG,"Chipotle Mexican Grill, Inc.",CMG.1Q18,3400,3435,1Q18,2018/1F,393.2,04/26/2018,25.5,1.57,2.13,0.56,0.2,4,4/25/2018,5/1/2018,25.5,0.5,25.0,31,4/19/2018,1.98,1.21,0.77,0.733
FIVE,"Five Below, Inc.",FIVE.1Q18,3500,3520,1Q18,2018/1F,80.1,06/07/2018,25.4,0.32,0.39,0.07,1.9,4,6/6/2018,6/12/2018,25.4,0.5,24.8,17,5/31/2018,0.34,0.31,0.03,2.132
GHL,"Greenhill & Co., Inc.",GHL.1Q18,4800,4840,1Q18,2018/1F,11.0,05/04/2018,24.3,-0.03,0.21,0.24,39.1,5,5/3/2018,5/9/2018,24.3,2.6,21.7,7,4/27/2018,0.12,-0.26,0.38,0.635
THS,"TreeHouse Foods, Inc.",THS.1Q18,2400,2405,1Q18,2018/1F,39.9,05/03/2018,23.0,0.13,0.18,0.05,2.9,4,5/2/2018,5/8/2018,23.0,1.4,21.5,16,4/26/2018,0.16,0.05,0.11,0.462
SHAK,"Shake Shack, Inc. Class A",SHAK.1Q18,3400,3435,1Q18,2018/1F,36.7,05/04/2018,23.0,0.08,0.15,0.07,2.4,5,5/3/2018,5/9/2018,23.0,2.6,20.3,11,4/27/2018,0.12,0.03,0.09,0.768
CRZO,"Carrizo Oil & Gas, Inc.",CRZO.1Q18,2100,2105,1Q18,2018/1F,64.1,05/08/2018,22.6,0.33,0.48,0.15,6.0,2,5/7/2018,5/11/2018,22.6,2.0,20.6,24,5/1/2018,0.57,0.24,0.33,0.453
CYH,"Community Health Systems, Inc.",CYH.1Q18,3350,3360,1Q18,2018/1F,16.8,05/02/2018,21.9,-0.21,0.13,0.34,1.1,3,5/1/2018,5/7/2018,21.9,0.8,21.2,19,4/25/2018,0.32,-0.47,0.79,0.423
CRC,California Resources Corp,CRC.1Q18,2100,2105,1Q18,2018/1F,32.3,05/04/2018,21.8,-0.75,0.18,0.93,14.9,5,5/3/2018,5/9/2018,21.8,2.6,19.2,7,4/27/2018,-0.44,-0.97,0.53,1.757
SEDG,"SolarEdge Technologies, Inc.",SEDG.1Q18,1300,1305,1Q18,2018/1F,35.1,05/10/2018,21.6,0.71,0.75,0.04,2.7,4,5/9/2018,5/15/2018,21.6,0.5,21.1,8,5/3/2018,0.80,0.65,0.15,0.252
PBH,Prestige Consumer Healthcare Inc,PBH.1Q18,2300,2310,1Q18,2017/4F,31.6,05/10/2018,21.4,0.61,0.62,0.01,0.4,4,5/9/2018,5/15/2018,21.4,0.5,20.9,6,5/3/2018,0.62,0.60,0.02,0.500
INGN,"Inogen, Inc.",INGN.1Q18,2300,2325,1Q18,2018/1F,17.6,05/01/2018,20.9,0.29,0.48,0.19,25.7,2,4/30/2018,5/4/2018,20.9,0.7,20.2,6,4/24/2018,0.36,0.17,0.19,1.009
MYGN,"Myriad Genetics, Inc.",MYGN.1Q18,2300,2320,1Q18,2018/3F,24.7,05/08/2018,20.3,0.27,0.31,0.04,2.9,2,5/7/2018,5/11/2018,20.3,2.0,18.3,14,5/1/2018,0.28,0.26,0.02,1.874
FDC,First Data Corporation Class A,FDC.1Q18,3300,3305,1Q18,2018/1F,132.5,04/30/2018,20.1,0.26,0.29,0.03,10.0,1,4/27/2018,5/3/2018,20.1,-1.5,21.5,28,4/23/2018,0.30,0.21,0.09,0.332
DKS,"Dick's Sporting Goods, Inc.",DKS.1Q18,3500,3540,1Q18,2018/1F,114.5,05/30/2018,20.0,0.45,0.59,0.14,1.4,3,5/29/2018,6/4/2018,20.0,2.1,18.0,28,5/23/2018,0.56,0.28,0.28,0.512
SVU,SUPERVALU INC.,SVU.1Q18,3500,3505,1Q18,2017/4F,25.5,04/25/2018,19.8,0.79,0.61,-0.18,-8.4,3,4/24/2018,4/30/2018,19.8,0.4,19.5,8,4/18/2018,0.96,0.72,0.24,-0.739
MED,"Medifast, Inc.",MED.1Q18,3500,3540,1Q18,2018/1F,10.8,05/04/2018,19.4,0.86,1.01,0.15,9.7,5,5/3/2018,5/9/2018,19.4,2.6,16.8,2,4/27/2018,0.86,0.86,0.00,#DIV/0!
GCI,"Gannett Co., Inc.",GCI.1Q18,3400,3420,1Q18,2018/1F,11.5,05/07/2018,19.4,0.03,0.13,0.11,0.2,1,5/4/2018,5/10/2018,19.4,2.2,17.1,4,4/30/2018,0.10,-0.03,0.13,0.808
SIVB,SVB Financial Group,SIVB.1Q18,4800,4810,1Q18,2018/1F,163.7,04/27/2018,18.9,3.13,3.63,0.50,6.1,5,4/26/2018,5/2/2018,18.9,-1.1,20.0,19,4/20/2018,3.43,2.80,0.63,0.795
CUB,Cubic Corporation,CUB.1Q18,1300,1330,1Q18,2018/2F,10.0,05/03/2018,18.7,-0.10,-0.12,-0.02,9.1,4,5/2/2018,5/8/2018,18.7,1.4,17.3,5,4/26/2018,0.08,-0.12,0.20,-0.083
ITGR,Integer Holdings Corporation,ITGR.1Q18,1200,1235,1Q18,2018/1F,10.5,05/04/2018,18.6,0.70,0.61,-0.09,4.1,5,5/3/2018,5/9/2018,18.6,2.6,16.0,3,4/27/2018,0.72,0.69,0.03,-3.111
SC,"Santander Consumer USA Holdings, Inc.",SC.1Q18,4800,4830,1Q18,2018/1F,37.1,04/24/2018,18.6,0.41,0.67,0.26,0.0,2,4/23/2018,4/27/2018,18.6,-0.1,18.6,21,4/17/2018,0.63,0.30,0.33,0.775
TWLO,"Twilio, Inc. Class A",TWLO.1Q18,3300,3310,1Q18,2018/1F,70.7,05/09/2018,18.4,-0.07,-0.04,0.03,11.4,3,5/8/2018,5/14/2018,18.4,2.1,16.4,11,5/2/2018,-0.06,-0.08,0.02,1.385
YRCW,YRC Worldwide Inc.,YRCW.1Q18,4600,4615,1Q18,2018/1F,10.1,05/03/2018,18.4,-0.68,-0.44,0.24,0.6,4,5/2/2018,5/8/2018,18.4,1.4,16.9,5,4/26/2018,-0.24,-0.97,0.73,0.325
CATM,Cardtronics plc Class A,CATM.1Q18,3200,3205,1Q18,2018/1F,19.5,05/04/2018,18.3,0.27,0.46,0.19,8.1,5,5/3/2018,5/9/2018,18.3,2.6,15.7,9,4/27/2018,0.33,0.21,0.12,1.620
LULU,Lululemon Athletica Inc,LULU.1Q18,3500,3525,1Q18,2018/1F,153.7,06/01/2018,18.2,0.46,0.55,0.09,5.2,5,5/31/2018,6/6/2018,18.2,2.5,15.7,30,5/25/2018,0.50,0.40,0.10,0.882
LC,LendingClub Corp,LC.1Q18,4800,4830,1Q18,2018/1F,29.0,05/09/2018,17.7,-0.01,0.01,0.02,-0.4,3,5/8/2018,5/14/2018,17.7,2.1,15.7,16,5/2/2018,0.01,-0.02,0.03,0.570
MWA,"Mueller Water Products, Inc. Class A",MWA.1Q18,1200,1210,1Q18,2018/2F,12.5,05/08/2018,17.1,0.10,0.12,0.02,9.3,2,5/7/2018,5/11/2018,17.1,2.0,15.1,11,5/1/2018,0.14,0.07,0.07,0.260
LITE,"Lumentum Holdings, Inc.",LITE.1Q18,1300,1320,1Q18,2018/3F,135.9,05/02/2018,16.7,0.71,0.78,0.07,2.2,3,5/1/2018,5/7/2018,16.7,0.8,16.0,16,4/25/2018,0.74,0.62,0.12,0.601
DPLO,"Diplomat Pharmacy, Inc.",DPLO.1Q18,3350,3360,1Q18,2018/1F,22.8,05/08/2018,16.6,0.21,0.20,-0.01,4.7,2,5/7/2018,5/11/2018,16.6,2.0,14.6,14,5/1/2018,0.26,0.19,0.07,-0.212
GPOR,Gulfport Energy Corporation,GPOR.1Q18,2100,2105,1Q18,2018/1F,50.0,05/09/2018,16.6,0.41,0.56,0.15,-3.5,3,5/8/2018,5/14/2018,16.6,2.1,14.5,26,5/2/2018,0.73,0.25,0.48,0.305
MNK,Mallinckrodt Plc,MNK.1Q18,2300,2310,1Q18,2018/1F,71.8,05/08/2018,16.5,1.08,1.31,0.23,2.6,2,5/7/2018,5/11/2018,16.5,2.0,14.5,17,5/1/2018,1.39,0.93,0.46,0.504
PENN,"Penn National Gaming, Inc.",PENN.1Q18,3400,3445,1Q18,2018/1F,38.0,04/26/2018,16.5,0.41,0.48,0.07,1.7,4,4/25/2018,5/1/2018,16.5,0.5,16.0,10,4/19/2018,0.47,0.33,0.14,0.543
FL,"Foot Locker, Inc.",FL.1Q18,3500,3525,1Q18,2018/1F,178.0,05/25/2018,16.3,1.25,1.45,0.20,3.2,5,5/24/2018,5/30/2018,17.6,0.0,17.6,21,5/18/2018,1.31,1.09,0.22,0.923
EVH,Evolent Health Inc Class A,EVH.1Q18,3200,3205,1Q18,2018/1F,13.2,05/10/2018,16.3,-0.04,0.02,0.06,2.6,4,5/9/2018,5/15/2018,16.3,0.5,15.8,14,5/3/2018,-0.02,-0.07,0.05,1.162
DNOW,NOW Inc.,DNOW.1Q18,3250,3255,1Q18,2018/1F,16.9,05/02/2018,16.2,-0.02,0.01,0.03,6.1,3,5/1/2018,5/7/2018,16.2,0.8,15.5,11,4/25/2018,0.01,-0.03,0.04,0.636
BGS,"B&G Foods, Inc.",BGS.1Q18,2400,2405,1Q18,2018/1F,37.3,05/04/2018,16.2,0.53,0.55,0.02,-0.2,5,5/3/2018,5/9/2018,16.2,2.6,13.6,10,4/27/2018,0.59,0.50,0.09,0.183
ATUS,"Altice USA, Inc. Class A",ATUS.1Q18,3400,3415,1Q18,2018/1F,43.2,05/10/2018,16.1,-0.08,-0.17,-0.09,-0.5,4,5/9/2018,5/15/2018,16.1,0.5,15.7,13,5/3/2018,0.26,-0.19,0.45,-0.204
RL,Ralph Lauren Corporation Class A,RL.1Q18,3500,3525,1Q18,2017/4F,103.5,05/23/2018,16.0,0.83,0.90,0.07,2.9,3,5/22/2018,5/28/2018,17.7,-0.1,17.8,17,5/16/2018,0.92,0.65,0.27,0.245
AMWD,American Woodmark Corporation,AMWD.1Q18,1200,1230,1Q18,2017/4F,22.4,05/29/2018,16.0,1.09,1.08,-0.01,6.1,2,5/28/2018,6/1/2018,16.0,0.5,15.5,2,5/22/2018,1.12,1.05,0.07,-0.071
ACAD,ACADIA Pharmaceuticals Inc.,ACAD.1Q18,2300,2320,1Q18,2018/1F,57.8,05/04/2018,15.8,-0.56,-0.44,0.12,3.8,5,5/3/2018,5/9/2018,15.8,2.6,13.2,7,4/27/2018,-0.53,-0.57,0.04,2.929
PLAY,"Dave & Buster's Entertainment, Inc.",PLAY.1Q18,3400,3435,1Q18,2018/1F,67.8,06/12/2018,15.8,0.94,1.04,0.10,3.3,2,6/11/2018,6/15/2018,15.8,-0.1,15.9,8,6/5/2018,0.99,0.88,0.11,0.909
KEYS,Keysight Technologies Inc,KEYS.1Q18,1300,1315,1Q18,2018/2F,41.9,05/31/2018,15.8,0.83,0.83,0.00,3.5,4,5/30/2018,6/5/2018,15.8,0.9,14.9,7,5/24/2018,0.86,0.81,0.05,0.017
ARRY,Array BioPharma Inc.,ARRY.1Q18,2300,2320,1Q18,2018/3F,62.7,05/09/2018,15.8,-0.22,-0.11,0.11,116.3,3,5/8/2018,5/14/2018,15.8,2.1,13.7,8,5/2/2018,-0.11,-0.33,0.22,0.508
SRPT,"Sarepta Therapeutics, Inc.",SRPT.1Q18,2300,2320,1Q18,2018/1F,107.4,05/04/2018,15.7,-0.32,-0.55,-0.23,-1.1,5,5/3/2018,5/9/2018,15.7,2.6,13.1,16,4/27/2018,-0.25,-0.41,0.16,-1.461
M,Macy's Inc,M.1Q18,3500,3515,1Q18,2018/1F,298.8,05/16/2018,15.6,0.36,0.48,0.12,2.3,3,5/15/2018,5/21/2018,15.6,0.9,14.7,15,5/9/2018,0.44,0.25,0.19,0.652
ATKR,Atkore International Group Inc.,ATKR.1Q18,1200,1235,1Q18,2018/2F,11.7,05/08/2018,15.5,0.46,0.63,0.17,7.2,2,5/7/2018,5/11/2018,15.5,2.0,13.5,5,5/1/2018,0.46,0.45,0.01,13.944
VNDA,Vanda Pharmaceuticals Inc.,VNDA.1Q18,2300,2320,1Q18,2018/1F,12.2,05/03/2018,15.4,-0.06,0.14,0.20,1.4,4,5/2/2018,5/8/2018,15.4,1.4,14.0,4,4/26/2018,-0.03,-0.09,0.06,3.250
NTRI,"Nutrisystem, Inc.",NTRI.1Q18,3400,3450,1Q18,2018/1F,36.4,05/01/2018,15.3,0.06,0.09,0.03,2.2,2,4/30/2018,5/4/2018,15.3,0.7,14.7,6,4/24/2018,0.08,0.05,0.03,0.889
SFLY,"Shutterfly, Inc.",SFLY.1Q18,3200,3205,1Q18,2018/1F,80.9,05/02/2018,15.3,-0.95,-0.83,0.12,4.0,3,5/1/2018,5/7/2018,15.3,0.8,14.5,5,4/25/2018,-0.92,-0.98,0.06,1.933
LGND,Ligand Pharmaceuticals Incorporated,LGND.1Q18,2300,2320,1Q18,2018/1F,51.4,05/09/2018,15.3,1.29,1.55,0.26,21.6,3,5/8/2018,5/14/2018,15.3,2.1,13.2,5,5/2/2018,1.35,0.53,0.82,0.320
KN,Knowles Corp.,KN.1Q18,1300,1310,1Q18,2018/1F,14.6,04/27/2018,15.2,0.12,0.11,-0.01,-0.1,5,4/26/2018,5/2/2018,15.2,-1.1,16.3,9,4/20/2018,0.13,0.10,0.03,-0.333
FCN,"FTI Consulting, Inc.",FCN.1Q18,3200,3205,1Q18,2018/1F,12.6,04/26/2018,15.1,0.62,1.04,0.42,8.8,4,4/25/2018,5/1/2018,15.1,0.5,14.6,4,4/19/2018,0.70,0.58,0.12,3.500
ABMD,"ABIOMED, Inc.",ABMD.1Q18,2300,2325,1Q18,2017/4F,107.1,05/03/2018,15.0,0.65,0.80,0.15,6.2,4,5/2/2018,5/8/2018,15.0,1.4,13.5,10,4/26/2018,0.73,0.60,0.13,1.119
GPRO,"GoPro, Inc. Class A",GPRO.1Q18,1400,1425,1Q18,2018/1F,27.6,05/04/2018,14.9,-0.38,-0.34,0.04,11.3,5,5/3/2018,5/9/2018,14.9,2.6,12.3,10,4/27/2018,-0.24,-0.51,0.27,0.137
LPLA,LPL Financial Holdings Inc.,LPLA.1Q18,4800,4840,1Q18,2018/1F,55.9,05/04/2018,14.9,0.70,1.01,0.31,6.1,5,5/3/2018,5/9/2018,14.9,2.6,12.3,11,4/27/2018,0.79,0.63,0.16,1.951
GDOT,Green Dot Corporation Class A,GDOT.1Q18,4800,4830,1Q18,2018/1F,23.2,05/10/2018,14.8,1.29,1.40,0.11,5.9,4,5/9/2018,5/15/2018,14.8,0.5,14.3,16,5/3/2018,1.42,1.14,0.28,0.387
BHC,Bausch Health Companies Inc.,BHC.1Q18,2300,2310,1Q18,2018/1F,232.5,05/08/2018,14.8,0.60,0.88,0.29,2.3,2,5/7/2018,5/11/2018,14.8,2.0,12.8,13,5/1/2018,0.86,0.47,0.39,0.731
EVHC,Envision Healthcare Corp.,EVHC.1Q18,3350,3360,1Q18,2018/1F,97.3,05/08/2018,14.7,0.64,0.71,0.07,2.9,2,5/7/2018,5/11/2018,14.7,2.0,12.7,17,5/1/2018,0.67,0.58,0.09,0.778
DXCM,"DexCom, Inc.",DXCM.1Q18,2300,2325,1Q18,2018/1F,76.3,05/03/2018,14.7,-0.32,-0.32,0.00,6.8,4,5/2/2018,5/8/2018,14.7,1.4,13.2,17,4/26/2018,-0.01,-0.51,0.50,0.007
NEWR,"New Relic, Inc.",NEWR.1Q18,3300,3308,1Q18,2017/4F,33.5,05/09/2018,14.6,0.05,0.09,0.04,2.2,3,5/8/2018,5/14/2018,14.6,2.1,12.6,16,5/2/2018,0.06,0.04,0.02,1.923
AMD,"Advanced Micro Devices, Inc.",AMD.1Q18,1300,1305,1Q18,2018/1F,762.5,04/26/2018,14.6,0.09,0.11,0.02,5.2,4,4/25/2018,5/1/2018,14.6,0.5,14.1,22,4/19/2018,0.14,0.08,0.06,0.335
AVAV,"AeroVironment, Inc.",AVAV.1Q18,1300,1330,1Q18,2017/4F,17.4,06/27/2018,14.6,0.56,0.77,0.21,1.1,3,6/26/2018,7/2/2018,14.6,0.1,14.5,5,6/20/2018,0.58,0.48,0.10,2.140
CLGX,"CoreLogic, Inc.",CLGX.1Q18,3300,3305,1Q18,2018/1F,22.1,04/26/2018,14.6,0.42,0.52,0.10,2.3,4,4/25/2018,5/1/2018,14.6,0.5,14.1,12,4/19/2018,0.44,0.38,0.06,1.667
KFY,Korn Ferry,KFY.1Q18,3200,3235,1Q18,2017/4F,18.3,06/13/2018,14.4,0.70,0.80,0.10,4.6,3,6/12/2018,6/18/2018,14.4,-0.4,14.8,6,6/6/2018,0.71,0.68,0.03,3.267
CTRL,Control4 Corporation,CTRL.1Q18,1300,1315,1Q18,2018/1F,14.9,05/04/2018,14.3,0.14,0.21,0.07,3.4,5,5/3/2018,5/9/2018,14.3,2.6,11.7,8,4/27/2018,0.16,0.12,0.04,1.750
GIII,"G-III Apparel Group, Ltd.",GIII.1Q18,2400,2440,1Q18,2018/1F,22.7,06/05/2018,14.3,-0.05,0.22,0.27,7.2,2,6/4/2018,6/8/2018,14.3,1.2,13.1,7,5/29/2018,-0.02,-0.09,0.07,3.921
NVCR,Novocure Ltd.,NVCR.1Q18,2300,2325,1Q18,2018/1F,18.9,04/26/2018,14.3,-0.13,-0.23,-0.10,-8.0,4,4/25/2018,5/1/2018,14.3,0.5,13.8,5,4/19/2018,-0.11,-0.15,0.04,-2.678
BURL,"Burlington Stores, Inc.",BURL.1Q18,3500,3525,1Q18,2018/1F,119.3,05/31/2018,14.2,1.09,1.26,0.17,1.8,4,5/30/2018,6/5/2018,14.2,0.9,13.3,17,5/24/2018,1.16,1.02,0.14,1.247
TTMI,"TTM Technologies, Inc.",TTMI.1Q18,1300,1310,1Q18,2018/1F,14.4,05/03/2018,14.0,0.26,0.26,0.00,3.9,4,5/2/2018,5/8/2018,14.0,1.4,12.6,5,4/26/2018,0.26,0.25,0.01,0.368
ACHC,"Acadia Healthcare Company, Inc.",ACHC.1Q18,3350,3365,1Q18,2018/1F,44.6,05/02/2018,14.0,0.48,0.52,0.04,1.6,3,5/1/2018,5/7/2018,14.0,0.8,13.3,16,4/25/2018,0.48,0.47,0.01,3.647
WFT,Weatherford International plc,WFT.1Q18,3100,3110,1Q18,2018/1F,75.6,04/24/2018,13.9,-0.23,-0.19,0.04,-2.7,2,4/23/2018,4/27/2018,13.9,-0.1,14.0,28,4/17/2018,-0.14,-0.27,0.13,0.345
LFUS,"Littelfuse, Inc.",LFUS.1Q18,1200,1235,1Q18,2018/1F,36.7,05/02/2018,13.7,1.81,2.39,0.58,6.8,3,5/1/2018,5/7/2018,13.7,0.8,13.0,8,4/25/2018,1.84,1.74,0.10,5.787
WMGI,Wright Medical Group NV,WMGI.1Q18,2300,2325,1Q18,2018/1F,25.3,05/10/2018,13.7,-0.07,-0.01,0.06,2.5,4,5/9/2018,5/15/2018,13.7,0.5,13.2,14,5/3/2018,-0.04,-0.10,0.06,1.026
ALGT,Allegiant Travel Company,ALGT.1Q18,4600,4610,1Q18,2018/1F,25.9,04/26/2018,13.7,3.01,3.42,0.41,0.4,4,4/25/2018,5/1/2018,13.7,0.5,13.2,14,4/19/2018,3.32,2.76,0.56,0.735
ORLY,"O'Reilly Automotive, Inc.",ORLY.1Q18,3500,3540,1Q18,2018/1F,235.0,04/26/2018,13.7,3.58,3.61,0.03,0.2,4,4/25/2018,5/1/2018,13.7,0.5,13.2,23,4/19/2018,3.68,3.47,0.21,0.141
CLH,"Clean Harbors, Inc.",CLH.1Q18,3100,3120,1Q18,2018/1F,17.0,05/02/2018,13.6,-0.16,-0.12,0.04,2.3,3,5/1/2018,5/7/2018,13.6,0.8,12.8,10,4/25/2018,-0.09,-0.34,0.25,0.150
EVTC,"EVERTEC, Inc.",EVTC.1Q18,3300,3305,1Q18,2018/1F,17.9,05/02/2018,13.5,0.31,0.47,0.16,8.2,3,5/1/2018,5/7/2018,13.5,0.8,12.8,5,4/25/2018,0.34,0.29,0.05,3.200
BEAT,"BioTelemetry, Inc.",BEAT.1Q18,2300,2325,1Q18,2018/1F,14.0,04/26/2018,13.5,0.23,0.39,0.16,3.1,4,4/25/2018,5/1/2018,13.5,0.5,13.0,7,4/19/2018,0.26,0.20,0.06,2.611
VSH,"Vishay Intertechnology, Inc.",VSH.1Q18,1300,1310,1Q18,2018/1F,30.1,05/08/2018,13.4,0.36,0.40,0.04,3.3,2,5/7/2018,5/11/2018,13.4,2.0,11.4,5,5/1/2018,0.40,0.34,0.06,0.609
IIVI,II-VI Incorporated,IIVI.1Q18,1300,1310,1Q18,2018/3F,41.8,05/01/2018,13.3,0.38,0.36,-0.02,6.0,2,4/30/2018,5/4/2018,13.3,0.7,12.6,6,4/24/2018,0.44,0.35,0.09,-0.185
ZBRA,Zebra Technologies Corporation Class A,ZBRA.1Q18,1300,1345,1Q18,2018/1F,50.5,05/08/2018,13.2,2.05,2.56,0.51,4.4,2,5/7/2018,5/11/2018,13.2,2.0,11.1,9,5/1/2018,2.14,1.95,0.19,2.673
EXPD,"Expeditors International of Washington, Inc.",EXPD.1Q18,4600,4605,1Q18,2018/1F,81.3,05/08/2018,13.1,0.65,0.76,0.11,8.0,2,5/7/2018,5/11/2018,13.1,2.0,11.1,13,5/1/2018,0.71,0.59,0.12,0.901
BIO,"Bio-Rad Laboratories, Inc. Class A",BIO.1Q18,2300,2325,1Q18,2018/1F,42.9,05/09/2018,13.1,1.04,21.77,20.73,4.6,3,5/8/2018,5/14/2018,13.1,2.1,11.0,4,5/2/2018,1.31,0.68,0.63,32.910
