ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,year_earlier,6m_earlier,3m_earlier,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,1y_rtn_qtr_end,6m_rtn_qtr_end,3m_rtn_qtr_end,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
PODD,Insulet Corporation,PODD.2Q16,2300,2325,2Q16,2016/2F,19.2,08/04/2016,4,6/30/2016,6/30/2015,12/31/2015,3/31/2016,-0.16,-0.17,-0.17,-2.40,-20.02,-8.81,-0.513,30.24,-0.483,35.01,-0.539,30,-8.894092,16.699993,15.773809,0.6155729,6.0311317,3.4674883,8.2,8.2,7.8,9.010839343,9.32822873,8.759314272,37.4,37.5,1.53,1.47,0.51298916,288.72,324.225,341.93332,-0.017,-0.014,-0.018,-0.004,-9.510,10.669,12.306,0,0.056767263,-0.034024615,0.028715155,0.05,6.68,0.36,-6.088,-6.464,18.4307703,8/3/2016,8/9/2016,7/28/2016,8/6/2015,7/7/2016,6/30/2016,5/5/2016
BID,Sotheby's,BID.2Q16,3400,3450,2Q16,2016/2F,35.1,08/08/2016,1,6/30/2016,6/30/2015,12/31/2015,3/31/2016,1.03,1.04,1.07,-39.43,6.37,2.51,1.647,27.4,1.660,32.51,1.649,28.91,-29.390495,12.4524355,19.258976,1.5713573,5.6400657,3.3031106,8.2,8.6,9.4,21.88109272,18.2824457,12.0062101,28.0,27.0,2.00,2.00,0,938.053,961.494,737.7,0.060,0.051,0.057,0.006,-30.962,6.812,15.956,-0.042517369,-0.124275836,0.196836193,0.822481243,0.00,-13.87,-3.57,-1.278,-3.963,-21.35838807,8/5/2016,8/11/2016,8/1/2016,8/10/2015,7/11/2016,7/4/2016,5/9/2016
CRC,California Resources Corp,CRC.2Q16,2100,2105,2Q16,2016/2F,35.2,08/04/2016,4,6/30/2016,6/30/2015,12/31/2015,3/31/2016,-1.49,-1.50,-1.66,-79.80,-47.64,18.45,-3.418,12.2,-3.143,9.94,-6.206,18.9,-75.729614,-47.407406,-18.524593,0.6155729,6.0311317,3.4674883,2.5,2.5,2.5,25.91583047,27.04771922,11.93427679,15.8,15.7,2.17,2.05,0.5,4173,2403,1718.122,-0.280,-0.316,-0.328,-0.012,-76.345,-53.439,-21.992,0,0.019724169,-0.041847844,1.171545954,0.12,59.29,-0.75,-0.476,-9.914,-58.82765397,8/3/2016,8/9/2016,7/28/2016,8/6/2015,7/7/2016,6/30/2016,5/5/2016
CC,Chemours Co.,CC.2Q16,2200,2240,2Q16,2016/2F,35.0,08/09/2016,2,6/30/2016,6/30/2015,12/31/2015,3/31/2016,0.16,0.17,0.17,-48.50,53.73,17.71,0.915,8.24,0.950,8.84,0.856,9.94,-23.479885,-11.066395,15.555561,3.298974,3.631568,3.3513904,5.3,3.8,2.6,7.153228242,9.036139766,4.212314123,8.8,9.2,2.00,2.00,0.70710677,6432,5717,5554.97,0.111,0.107,0.086,-0.021,-26.779,-14.698,12.204,0.395294191,1.069890994,-0.208375653,0.698170657,0.00,-1.02,5.00,-7.319,-7.341,-13.63541667,8/8/2016,8/12/2016,8/2/2016,8/11/2015,7/12/2016,7/5/2016,5/10/2016
MTZ,"MasTec, Inc.",MTZ.2Q16,3100,3115,2Q16,2016/2F,17.9,08/05/2016,5,6/30/2016,6/30/2015,12/31/2015,3/31/2016,0.23,0.23,0.23,12.33,28.42,10.28,1.575,22.32,1.607,24.45,1.518,22.33,46.727264,9.493959,7.5197935,2.4947405,5.858767,3.4453392,11.2,8.5,8.1,8.769115131,10.0914517,10.6916921,26.2,25.2,1.23,1.29,0.438529,4614.84,4208.33,4884.344,0.071,0.066,0.068,0.002,44.233,3.635,4.074,0.329157809,0.389258068,-0.131035316,-0.17981971,-0.05,7.28,-4.11,-0.792,-3.090,5.839942447,8/4/2016,8/10/2016,7/29/2016,8/7/2015,7/8/2016,7/1/2016,5/6/2016
AVP,"Avon Products, Inc.",AVP.2Q16,2400,2435,2Q16,2016/2F,24.1,08/02/2016,2,6/30/2016,6/30/2015,12/31/2015,3/31/2016,0.02,0.03,0.05,-39.62,-6.67,-21.41,0.211,3.78,0.225,3.89,0.271,4.32,-37.5,-9.953708,7.162535,-0.3243208,5.3366065,6.7129016,3.3,6.9,6.1,6.916683834,4.427683556,6.201331313,5.0,4.7,1.79,1.80,0.57893425,8851.4,6160.5,5714.62,0.056,0.058,0.063,0.005,-37.176,-15.290,0.450,-0.518147659,-0.457758825,0.562145024,0.115354669,-0.01,27.46,-4.98,-26.939,-52.107,-35.43823576,8/1/2016,8/5/2016,7/26/2016,8/4/2015,7/5/2016,6/28/2016,5/3/2016
OAS,Oasis Petroleum Inc.,OAS.2Q16,2100,2105,2Q16,2016/2F,91.7,08/04/2016,4,6/30/2016,6/30/2015,12/31/2015,3/31/2016,-0.15,-0.16,-0.15,-41.07,26.73,28.30,-0.616,9.34,-0.568,7.25,-0.573,8.74,-14.755726,-17.048056,-22.376877,0.6155729,6.0311317,3.4674883,3.1,3.1,2.9,17.29555947,16.12623682,17.07291019,11.2,8.9,1.63,1.66,0.48366162,1390.22,789.735,713.5844,-0.066,-0.078,-0.066,0.013,-15.371,-23.079,-25.844,0,0.095238065,0.072510572,0.013041085,-0.04,55.07,-21.22,-6.986,2.764,-48.6711168,8/3/2016,8/9/2016,7/28/2016,8/6/2015,7/7/2016,6/30/2016,5/5/2016
SNEC,Sanchez Energy Corporation,SNEC.2Q16,2100,2105,2Q16,2016/2F,19.2,08/08/2016,1,6/30/2016,6/30/2015,12/31/2015,3/31/2016,-0.08,-0.08,-0.07,-27.96,63.81,28.60,-0.813,7.06,-0.699,5.81,-0.674,8.47,-14.047289,-31.40496,-20.628416,1.5713573,5.6400657,3.3031106,5.8,4.2,2.3,22.55161602,19.08574078,12.24458308,8.8,8.0,1.47,1.50,0.51298916,666.064,475.779,433.47543,-0.115,-0.120,-0.080,0.041,-15.619,-37.045,-23.932,0.385397779,1.547170707,0.181595008,0.84176267,-0.03,52.22,-9.92,-0.596,18.891,-34.91985305,8/5/2016,8/11/2016,8/1/2016,8/10/2015,7/11/2016,7/4/2016,5/9/2016
LOGM,"LogMeIn, Inc.",LOGM.2Q16,3300,3320,2Q16,2016/2F,16.0,07/27/2016,3,6/30/2016,6/30/2015,12/31/2015,3/31/2016,0.46,0.46,0.42,-1.64,-5.47,25.70,2.038,63.43,2.055,64.5,1.852,52.68,-14.487064,22.437359,1.3672829,-1.8128693,3.7738323,4.2067647,6.8,9.5,8.5,7.076504021,7.524871505,7.459412667,71.6,62.6,1.50,1.36,0.70710677,221.956,271.6,331.2925,0.032,0.032,0.035,0.003,-12.674,18.664,-2.839,-0.277448398,-0.195991402,-0.059584736,-0.051332278,0.14,10.94,-12.52,0.322,10.201,49.26043901,7/26/2016,8/1/2016,7/20/2016,7/29/2015,6/29/2016,6/22/2016,4/27/2016
NTAP,"NetApp, Inc.",NTAP.2Q16,1300,1345,2Q16,2016/1F,79.7,08/18/2016,4,6/30/2016,6/30/2015,12/31/2015,3/31/2016,0.36,0.36,0.45,-22.08,-7.31,-9.89,2.258,24.59,2.278,28.11,2.315,23.4,-15.5620575,20.128214,11.150646,6.336057,7.3966026,1.0123014,7.7,4.6,5.4,5.819392418,6.392818481,6.702831529,24.5,24.9,2.20,2.24,0.50634116,6122.7,5546,5301.0835,0.092,0.081,0.099,0.018,-21.898,12.732,10.138,0.702615442,0.446261629,-0.089698474,-0.131800883,-0.03,-12.92,1.90,-0.554,-19.143,-13.41918598,8/17/2016,8/23/2016,8/11/2016,8/20/2015,7/21/2016,7/14/2016,5/19/2016
TREX,"Trex Company, Inc.",TREX.2Q16,1100,1130,2Q16,2016/2F,13.4,08/02/2016,2,6/30/2016,6/30/2015,12/31/2015,3/31/2016,0.36,0.36,0.35,-9.12,18.09,-6.28,1.149,22.46,1.161,24.455,1.074,23.315,10.993338,4.889548,17.827034,-0.3243208,5.3366065,6.7129016,12.3,10.1,14.3,10.19002915,9.557010436,12.53149333,24.5,24.8,1.61,1.56,0.48591265,391.66,440.804,470.5828,0.051,0.047,0.046,-0.001,11.318,-0.447,11.114,0.211363366,-0.140990467,0.06623606,-0.186846381,0.05,0.18,1.36,-0.467,0.709,20.15084512,8/1/2016,8/5/2016,7/26/2016,8/4/2015,7/5/2016,6/28/2016,5/3/2016
KSS,Kohl's Corporation,KSS.2Q16,3500,3515,2Q16,2016/2F,142.0,08/11/2016,4,6/30/2016,6/30/2015,12/31/2015,3/31/2016,1.03,1.03,1.05,-39.43,-20.39,-18.64,3.911,37.92,3.930,38.85,3.925,35.15,-31.188738,10.526312,1.5686274,3.867364,5.0598025,3.236401,6.8,5.6,7.9,9.305175107,9.64448977,9.344753758,40.9,40.4,1.87,1.84,0.6434529,19023,19204,18894.275,0.103,0.101,0.112,0.011,-35.056,5.467,-1.668,0.206515982,-0.137529161,-0.035182231,-0.004235387,0.03,5.29,-1.15,0.226,-1.479,-0.67668086,8/10/2016,8/16/2016,8/4/2016,8/13/2015,7/14/2016,7/7/2016,5/12/2016
PCRX,"Pacira Pharmaceuticals, Inc.",PCRX.2Q16,2300,2310,2Q16,2016/2F,44.6,08/04/2016,4,6/30/2016,6/30/2015,12/31/2015,3/31/2016,0.02,0.04,0.07,-52.30,-56.08,-36.33,1.105,33.73,1.061,37.47,1.023,47.89,-44.021225,-21.758192,11.088061,0.6155729,6.0311317,3.4674883,4.4,4.4,8.9,13.19823537,15.39439162,18.44401035,72.3,80.6,1.40,1.11,0.6992059,197.668,248.997,280.20313,0.033,0.028,0.021,-0.007,-44.637,-27.789,7.621,0,-0.503225231,-0.142659502,-0.284416181,0.29,92.95,11.42,-45.799,-69.231,41.75442156,8/3/2016,8/9/2016,7/28/2016,8/6/2015,7/7/2016,6/30/2016,5/5/2016
AKS,AK Steel Holding Corporation,AKS.2Q16,1100,1105,2Q16,2016/2F,59.7,07/26/2016,2,6/30/2016,6/30/2015,12/31/2015,3/31/2016,0.00,-0.06,-0.12,20.41,108.04,12.83,0.289,4.66,0.341,5.46,-0.075,4.72,46.20688,15.677977,11.428571,-2.7380824,3.520739,3.5684824,3.7,3.5,4.1,20.5022211,14.7908975,24.61653204,4.5,3.7,1.97,2.03,0.590727,6505.7,6692.9,6236.335,0.062,0.063,-0.016,-0.079,48.945,12.157,7.860,0.045273316,-0.093360468,0.386137731,-0.167136091,-0.06,-17.58,-17.09,-98.942,-99.494,-4.14044607,7/25/2016,7/29/2016,7/19/2016,7/28/2015,6/28/2016,6/21/2016,4/26/2016
NVRO,Nevro Corp.,NVRO.2Q16,2300,2325,2Q16,2016/2F,35.0,08/09/2016,2,6/30/2016,6/30/2015,12/31/2015,3/31/2016,-0.48,-0.48,-0.51,37.23,9.26,31.11,-1.339,73.76,-1.240,80.93,-1.520,68.36,51.41288,18.387949,6.7959905,3.298974,3.631568,3.3513904,19.5,10.7,17.4,28.23345548,26.87979947,27.74179336,85.0,80.4,1.11,1.14,0.33333334,32.573,69.606,187.11829,-0.018,-0.015,-0.022,-0.007,48.114,14.756,3.445,0.81929046,0.119548046,0.050359602,0.017722795,-0.03,5.03,-5.38,-0.857,-6.471,474.458263,8/8/2016,8/12/2016,8/2/2016,8/11/2015,7/12/2016,7/5/2016,5/10/2016
FNSR,Finisar Corporation,FNSR.2Q16,1300,1352,2Q16,2016/1F,23.7,09/09/2016,5,6/30/2016,6/30/2015,12/31/2015,3/31/2016,0.30,0.30,0.27,-2.01,20.43,-4.00,1.309,17.51,1.357,22.32,1.227,17.36,62.00659,28.571426,14.285707,11.248708,4.1876554,0.01924038,5.5,6.9,7.7,4.8721611,5.966964138,7.287138584,22.3,19.0,1.54,1.63,0.49810246,1250.94,1263.16,1393.5634,0.075,0.061,0.071,0.010,50.758,24.384,14.266,-0.199761346,-0.280250222,-0.183477395,-0.331402711,-0.08,-0.01,-15.09,0.590,12.352,11.40129822,9/8/2016,9/14/2016,9/2/2016,9/11/2015,8/12/2016,8/5/2016,6/10/2016
SINA,SINA Corp.,SINA.2Q16,3300,3320,2Q16,2016/2F,35.7,08/09/2016,2,6/30/2016,6/30/2015,12/31/2015,3/31/2016,0.14,0.16,0.19,-3.16,5.00,9.50,1.170,44.99922,1.261,47.1941,1.099,42.943157,36.384224,9.898996,4.7362447,3.298974,3.631568,3.3513904,2.9,2.8,1.9,2.564624045,2.726363321,2.585101761,55.8,49.9,1.35,1.47,0.47366548,756.282,880.669,962.1574,0.026,0.027,0.026,-0.001,33.085,6.267,1.385,0.036255947,0.558807937,-0.059324183,-0.007921435,-0.12,18.21,-10.61,-13.017,-27.476,27.22204151,8/8/2016,8/12/2016,8/2/2016,8/11/2015,7/12/2016,7/5/2016,5/10/2016
BBY,"Best Buy Co., Inc.",BBY.2Q16,3500,3535,2Q16,2016/2F,151.7,08/23/2016,2,6/30/2016,6/30/2015,12/31/2015,3/31/2016,0.43,0.43,0.44,-6.16,0.49,-5.67,2.972,30.6,2.977,34.31,2.968,30.55,0.72836876,12.307703,8.267593,16.019047,5.043614,0.6875634,8.3,6.9,9.6,12.32750673,11.32801979,10.29886881,32.8,33.2,1.87,1.75,0.48078462,40339,39528,39230.992,0.097,0.087,0.097,0.010,-15.291,7.264,7.580,0.208804889,-0.127350352,0.088231391,0.196976771,0.12,-4.53,1.34,-1.048,-2.720,-2.746741367,8/22/2016,8/26/2016,8/16/2016,8/25/2015,7/26/2016,7/19/2016,5/24/2016
TPX,Tempur Sealy International Inc,TPX.2Q16,1400,1420,2Q16,2016/2F,90.9,07/28/2016,4,6/30/2016,6/30/2015,12/31/2015,3/31/2016,0.69,0.68,0.68,-16.05,-21.49,-9.00,4.230,55.32,4.270,60.13,4.100,58.48,-22.466713,2.8214812,-0.3975451,-0.44600368,4.387927,2.3928523,9.3,10.4,6.1,26.55634955,24.63484776,15.75749526,73.1,73.1,1.41,1.41,0.4908249,2989.8,3151.2,3236.1921,0.076,0.071,0.070,-0.001,-22.021,-1.566,-2.790,-0.102367564,0.528265017,0.077999337,0.685315408,0.00,21.59,0.00,1.138,1.287,8.241089705,7/27/2016,8/2/2016,7/21/2016,7/30/2015,6/30/2016,6/23/2016,4/28/2016
GRMN,Garmin Ltd.,GRMN.2Q16,1300,1320,2Q16,2016/2F,38.3,07/27/2016,3,6/30/2016,6/30/2015,12/31/2015,3/31/2016,0.68,0.68,0.68,-3.44,14.12,6.16,2.311,42.42,2.323,45.7,2.302,43.88,-2.9515088,4.1476727,8.037829,-1.8128693,3.7738323,4.2067647,10.2,14.9,10.1,8.436323917,8.648290992,9.513093179,41.9,42.0,2.08,2.00,0.53409404,2870.65,2820.27,2841.05,0.054,0.051,0.052,0.002,-1.139,0.374,3.831,-0.31169336,0.011235264,-0.024509707,-0.113188134,0.08,-8.41,0.34,1.267,1.338,-1.031125355,7/26/2016,8/1/2016,7/20/2016,7/29/2015,6/29/2016,6/22/2016,4/27/2016
DAN,Dana Incorporated,DAN.2Q16,1200,1225,2Q16,2016/2F,22.4,07/21/2016,4,6/30/2016,6/30/2015,12/31/2015,3/31/2016,0.46,0.46,0.47,-48.69,-23.48,-25.05,1.738,10.56,1.742,11.56,1.734,13.17,-33.386166,-12.224751,-1.7006814,0.6343603,3.6842942,4.1801095,2.5,2.2,3.9,3.250011439,2.713880701,3.537515597,13.4,13.7,1.81,1.82,0.38397384,6617,6060,5704.795,0.165,0.151,0.132,-0.019,-34.021,-15.909,-5.881,0.134359803,-0.346528891,0.197551329,-0.081272902,-0.01,15.60,2.72,0.093,-0.945,-13.78577905,7/20/2016,7/26/2016,7/14/2016,7/23/2015,6/23/2016,6/16/2016,4/21/2016
M,Macy's Inc,M.2Q16,3500,3515,2Q16,2016/2F,245.8,08/11/2016,4,6/30/2016,6/30/2015,12/31/2015,3/31/2016,0.45,0.48,0.49,-50.19,-3.92,-23.77,3.350,33.61,3.362,33.69,3.351,31.21,-44.696724,7.9461694,0.23801327,3.867364,5.0598025,3.236401,1.6,1.3,2.9,2.720574699,3.079594252,3.0446882,37.7,38.0,1.81,1.79,0.3848348,28105,27079,25848.188,0.100,0.100,0.107,0.008,-48.564,2.886,-2.998,0.313602565,-0.427822104,-0.116580148,-0.106452116,0.02,11.75,1.05,-6.342,-9.067,-8.029930617,8/10/2016,8/16/2016,8/4/2016,8/13/2015,7/14/2016,7/7/2016,5/12/2016
CPA,"Copa Holdings, S.A. Class A",CPA.2Q16,4600,4610,2Q16,2016/2F,31.3,08/04/2016,4,6/30/2016,6/30/2015,12/31/2015,3/31/2016,0.27,0.21,0.86,-36.72,8.29,-22.86,4.334,52.26,4.532,67.29,5.270,62.39,-27.558018,7.85383,28.760052,0.6155729,6.0311317,3.4674883,12.3,12.3,10.8,,,,59.7,63.7,2.03,1.83,0.7163504,2721.78,2250.06,2138.7134,0.083,0.067,0.084,0.017,-28.174,1.823,25.293,0,0.139104352,,,0.20,-11.34,6.69,29.363,-69.171,-21.42225308,8/3/2016,8/9/2016,7/28/2016,8/6/2015,7/7/2016,6/30/2016,5/5/2016
FINL,"Finish Line, Inc. Class A",FINL.2Q16,3500,3525,2Q16,2016/1F,25.2,06/24/2016,5,6/30/2016,6/30/2015,12/31/2015,3/31/2016,0.22,0.22,0.23,-27.43,11.67,-4.31,1.608,20.19,1.600,17.24,1.583,19.07,-35.823013,-9.596223,-1.9897699,-0.4639387,2.0535707,1.0668635,4.7,4.8,5.6,18.04532107,9.410774106,9.418956306,21.2,21.1,1.48,1.48,0.5107539,1820.58,1888.88,1937.33,0.080,0.093,0.083,-0.010,-35.359,-11.650,-3.057,-0.0348141,-0.16723752,0.917517185,0.915851448,0.00,23.19,-0.45,-1.429,-3.629,6.412791528,6/23/2016,6/29/2016,6/17/2016,6/26/2015,5/27/2016,5/20/2016,3/25/2016
