ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,year_earlier,6m_earlier,3m_earlier,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,1y_rtn_qtr_end,6m_rtn_qtr_end,3m_rtn_qtr_end,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
SIG,Signet Jewelers Limited,SIG.1Q18,3500,3540,1Q18,2018/1F,146.9,06/06/2018,3,3/31/2018,3/31/2017,9/30/2017,12/31/2017,-0.11,-0.05,1.04,-44.39,-42.12,-31.88,4.033,38.52,3.906,43.05,6.038,49.44,-32.56104,-12.924755,13.438725,11.017871,0.27107,3.5660982,5.0,5.0,5.2,14.812556,13.93401609,15.45561722,38.4,57.6,1.92,1.77,0.2773501,6421.7,6253,6024.6875,0.105,0.091,0.122,0.031,-43.579,-13.196,9.873,0,-0.039329826,0.063050014,-0.041606958,0.15,-10.70,49.83,109.706,-110.540,-6.182358254,6/5/2018,6/11/2018,5/30/2018,6/7/2017,5/9/2018,5/2/2018,3/7/2018
SUPN,"Supernus Pharmaceuticals, Inc.",SUPN.1Q18,2300,2310,1Q18,2018/1F,29.6,05/09/2018,3,3/31/2018,3/31/2017,9/30/2017,12/31/2017,0.35,0.32,0.24,46.33,14.50,14.93,2.056,45.8,2.130,46.85,1.672,38.1,43.103455,22.965885,2.9670238,10.024428,-1.3862848,-0.2742052,6.8,7.7,4.1,8.983031589,9.319010818,8.233194415,54.5,52.4,1.13,1.11,0.35355338,215.003,302.238,398.5659,0.045,0.045,0.044,-0.002,33.079,24.352,3.241,-0.113280055,0.665727753,-0.0360531,0.091074878,0.01,16.33,-3.77,6.388,41.781,85.37690172,5/8/2018,5/14/2018,5/2/2018,5/10/2017,4/11/2018,4/4/2018,2/7/2018
AAXN,Axon Enterprise Inc,AAXN.1Q18,1300,1330,1Q18,2018/1F,29.6,05/09/2018,3,3/31/2018,3/31/2017,9/30/2017,12/31/2017,0.04,0.03,0.01,72.49,73.40,48.34,0.464,39.31,0.514,41.99,0.287,25.95,62.971424,61.811172,0.023829937,10.024428,-1.3862848,-0.2742052,14.4,14.6,35.3,20.42040179,23.6292348,33.42341389,42.0,31.8,1.44,1.36,0.52704626,268.245,343.798,401.35278,0.012,0.012,0.011,-0.001,52.947,63.197,0.298,-0.012428517,-0.59200132,-0.135799277,-0.389039018,0.09,0.02,-24.29,6.452,511.111,49.62171895,5/8/2018,5/14/2018,5/2/2018,5/10/2017,4/11/2018,4/4/2018,2/7/2018
FOSL,"Fossil Group, Inc.",FOSL.1Q18,1400,1445,1Q18,2018/1F,36.4,05/08/2018,2,3/31/2018,3/31/2017,9/30/2017,12/31/2017,,-0.90,-0.50,-27.22,36.12,63.45,-0.113,12.7,-0.106,14.44,-0.133,8.21,-18.4022,75.883064,14.240503,10.75617,-1.1859179,1.5297651,10.5,7.8,7.5,35.57000228,35.71823594,44.03015647,13.5,6.4,2.11,2.25,0.6009252,3042.4,2788.2,2502.36,-0.009,-0.007,-0.016,-0.009,-29.158,77.069,12.711,0.336341052,0.394255383,-0.004150084,-0.192144541,-0.14,-6.51,-52.38,0.000,0.000,-17.75046016,5/7/2018,5/11/2018,5/1/2018,5/9/2017,4/10/2018,4/3/2018,2/6/2018
TIF,Tiffany & Co.,TIF.1Q18,3500,3540,1Q18,2018/1F,164.2,05/23/2018,3,3/31/2018,3/31/2017,9/30/2017,12/31/2017,0.82,0.83,0.79,2.48,6.41,-6.05,4.495,97.66,4.573,104.05,4.379,101.5,18.569923,2.5123239,4.0500045,9.86495,1.1104703,0.59446096,2.8,1.4,2.9,3.082279499,2.76047355,3.037579395,112.0,111.1,1.43,1.48,0.5039526,4001.8,4169.8,4398.7866,0.046,0.044,0.043,-0.001,8.705,1.402,3.456,0.982379708,-0.040927951,0.116576357,0.014715699,-0.05,7.68,-0.87,-1.667,3.470,9.92020091,5/22/2018,5/28/2018,5/16/2018,5/24/2017,4/25/2018,4/18/2018,2/21/2018
W,"Wayfair, Inc. Class A",W.1Q18,3500,3550,1Q18,2018/1F,164.0,05/02/2018,3,3/31/2018,3/31/2017,9/30/2017,12/31/2017,-0.93,-0.90,-0.48,66.78,0.19,-15.87,-2.324,67.53,-2.280,67.47,-1.252,92.01,39.18165,-26.671017,3.5769105,10.609257,-6.137812,1.4004707,5.6,2.3,8.2,27.12036034,20.91442592,17.25928108,84.0,83.0,1.55,1.54,0.515308,3380.36,4720.89,6298.9097,-0.034,-0.034,-0.014,0.020,28.572,-20.533,2.176,1.480373845,-0.316302765,0.296729848,0.571349364,0.02,24.56,-1.24,2.668,92.440,86.33842845,5/1/2018,5/7/2018,4/25/2018,5/3/2017,4/4/2018,3/28/2018,1/31/2018
MTSI,"MACOM Technology Solutions Holdings, Inc.",MTSI.1Q18,1300,1305,1Q18,2018/2F,37.1,05/02/2018,3,3/31/2018,3/31/2017,9/30/2017,12/31/2017,0.13,0.12,0.28,-65.63,-62.79,-48.99,0.823,16.6,0.860,16.4,1.927,31.1,-61.37508,-47.266884,4.3257,10.609257,-6.137812,1.4004707,13.4,10.7,10.5,36.25427961,31.56022718,20.48219747,28.0,41.5,1.58,1.41,0.57177186,544.338,698.772,582.95416,0.050,0.052,0.062,0.010,-71.984,-41.129,2.925,0.252460291,0.268652406,0.148733163,0.770038574,0.17,70.73,48.21,7.586,-54.313,7.094151061,5/1/2018,5/7/2018,4/25/2018,5/3/2017,4/4/2018,3/28/2018,1/31/2018
PI,"Impinj, Inc.",PI.1Q18,1300,1355,1Q18,2018/1F,17.7,05/08/2018,2,3/31/2018,3/31/2017,9/30/2017,12/31/2017,,-0.37,-0.38,-56.99,-68.71,-42.21,-1.045,13.02,-1.009,12.61,-0.933,11.74,-67.112366,7.410562,-2.0962775,10.75617,-1.1859179,1.5297651,17.5,13.5,9.2,37.49206889,38.75957452,39.05939726,21.2,22.2,1.86,1.86,0.37796447,112.287,125.3,104.983,-0.080,-0.080,-0.079,0.001,-77.869,8.596,-3.626,0.301722342,0.907521789,-0.032701742,-0.040126793,0.00,68.12,4.72,0.000,0.000,-6.504760124,5/7/2018,5/11/2018,5/1/2018,5/9/2017,4/10/2018,4/3/2018,2/6/2018
HLX,"Helix Energy Solutions Group, Inc.",HLX.1Q18,3100,3110,1Q18,2018/1F,10.0,04/24/2018,2,3/31/2018,3/31/2017,9/30/2017,12/31/2017,-0.05,-0.05,-0.03,-25.48,-21.65,-23.21,0.158,5.79,0.164,6.24,0.169,8.4,-6.7307653,-25.714285,4.6979785,9.09301,-4.5001802,-0.31497478,3.4,2.8,3.1,4.437378188,2.51151443,2.596475222,8.5,9.7,1.50,1.42,0.5477226,487.582,581.383,698.1436,0.027,0.026,0.020,-0.006,-15.824,-21.214,5.013,0.241513673,0.093568779,0.766813734,0.709000783,0.08,36.42,13.88,-11.440,58.099,43.18485916,4/23/2018,4/27/2018,4/17/2018,4/25/2017,3/27/2018,3/20/2018,1/23/2018
DF,Dean Foods Company,DF.1Q18,2400,2415,1Q18,2018/1F,21.0,05/08/2018,2,3/31/2018,3/31/2017,9/30/2017,12/31/2017,0.10,0.11,0.23,-56.15,-20.77,-25.43,0.698,8.62,0.679,8.49,0.859,9.33,-54.3456,-9.003216,1.1918902,10.75617,-1.1859179,1.5297651,8.5,3.5,6.7,14.44182286,13.75518844,11.53955369,9.2,11.7,2.04,1.96,0.5705694,7710.22,7795.02,7177.7974,0.081,0.080,0.092,0.012,-65.102,-7.817,-0.338,1.462337582,0.282725402,0.049918213,0.251506189,0.07,7.82,27.45,-5.682,-54.769,-6.905413853,5/7/2018,5/11/2018,5/1/2018,5/9/2017,4/10/2018,4/3/2018,2/6/2018
TRIP,"TripAdvisor, Inc.",TRIP.1Q18,3400,3450,1Q18,2018/1F,123.9,05/09/2018,3,3/31/2018,3/31/2017,9/30/2017,12/31/2017,0.16,0.17,0.16,-5.26,0.89,18.66,1.200,40.89,1.213,38.3,1.072,41.05,-15.9616585,-6.699145,-7.532591,10.024428,-1.3862848,-0.2742052,10.1,11.7,7.7,19.33276864,19.15977944,20.33358628,40.7,33.9,2.12,2.15,0.47537902,1480,1556,1607.944,0.029,0.032,0.026,-0.006,-25.986,-5.313,-7.258,-0.134683038,0.314130164,0.009028768,-0.049219927,-0.03,6.37,-16.80,-6.748,-4.669,8.644864865,5/8/2018,5/14/2018,5/2/2018,5/10/2017,4/11/2018,4/4/2018,2/7/2018
CMG,"Chipotle Mexican Grill, Inc.",CMG.1Q18,3400,3435,1Q18,2018/1F,393.2,04/26/2018,4,3/31/2018,3/31/2017,9/30/2017,12/31/2017,1.53,1.58,2.22,-27.48,4.96,11.79,9.003,323.11,9.129,338.46,10.055,333.97,-32.964737,1.3444304,0.5197406,10.270357,-4.921979,1.9015312,4.6,2.1,3.6,13.38425208,13.12221501,11.83463115,317.6,325.8,1.99,1.94,0.5147123,3904.38,4476.41,4831.8115,0.028,0.027,0.030,0.003,-43.235,6.266,-1.382,1.161417082,0.286533125,0.019968966,0.130939521,0.04,-6.17,2.60,-3.708,-31.188,23.75361773,4/25/2018,5/1/2018,4/19/2018,4/27/2017,3/29/2018,3/22/2018,1/25/2018
FIVE,"Five Below, Inc.",FIVE.1Q18,3500,3520,1Q18,2018/1F,80.1,06/07/2018,4,3/31/2018,3/31/2017,9/30/2017,12/31/2017,0.32,0.33,0.22,69.34,33.64,10.59,2.494,73.34,2.582,70.71,2.426,68.02,34.37854,3.9547205,-1.7780244,11.891329,-0.8442104,3.0544162,6.1,2.8,6.2,10.98777365,11.68062516,10.17843171,77.9,75.1,1.45,1.50,0.49706742,1000.41,1278.2,1508.8356,0.034,0.037,0.036,-0.001,22.487,4.799,-4.832,1.155795944,-0.002054113,-0.059316303,0.079515387,-0.05,10.23,-3.61,-0.633,49.216,50.82172309,6/6/2018,6/12/2018,5/31/2018,6/8/2017,5/10/2018,5/3/2018,3/8/2018
GHL,"Greenhill & Co., Inc.",GHL.1Q18,4800,4840,1Q18,2018/1F,11.0,05/04/2018,5,3/31/2018,3/31/2017,9/30/2017,12/31/2017,-0.03,-0.08,-0.08,-36.86,11.45,-5.13,1.087,18.5,1.113,20.2,0.959,17.85,-25.651306,13.165272,9.189188,8.459557,-3.0626893,1.0971069,10.7,10.7,15.5,23.24447576,22.70319696,25.09895401,17.4,17.2,2.35,2.35,0.47434166,335.519,239.182,290.39063,0.059,0.055,0.054,-0.001,-34.111,16.228,8.092,0,-0.311215062,0.023841523,-0.073886675,0.00,-13.92,-1.15,-58.646,-61.390,-13.45031727,5/3/2018,5/9/2018,4/27/2018,5/5/2017,4/6/2018,3/30/2018,2/2/2018
THS,"TreeHouse Foods, Inc.",THS.1Q18,2400,2405,1Q18,2018/1F,39.9,05/03/2018,4,3/31/2018,3/31/2017,9/30/2017,12/31/2017,0.13,0.13,0.53,-54.80,-43.50,-22.62,2.237,38.27,2.257,38.58,2.821,47.03,-49.71158,-17.967247,0.81003904,11.348414,-5.1888347,1.0149717,8.3,8.3,7.6,9.639249014,9.881727215,10.42475891,42.2,50.1,1.82,1.89,0.52859414,6175.08,6307.1,6053.76,0.058,0.059,0.060,0.001,-61.060,-12.778,-0.205,0,0.083007538,-0.024538038,-0.075350413,-0.07,9.38,18.64,-2.639,-75.730,-1.964670903,5/2/2018,5/8/2018,4/26/2018,5/4/2017,4/5/2018,3/29/2018,2/1/2018
SHAK,"Shake Shack, Inc. Class A",SHAK.1Q18,3400,3435,1Q18,2018/1F,36.7,05/04/2018,5,3/31/2018,3/31/2017,9/30/2017,12/31/2017,0.08,0.08,0.09,24.64,25.28,-3.63,0.540,41.63,0.552,47.26,0.588,41.91,19.297768,12.765444,13.523889,8.459557,-3.0626893,1.0971069,14.6,14.6,10.2,31.20886431,31.49459594,32.26969877,42.1,44.1,1.92,1.88,0.7929615,268.475,358.81,448.4688,0.013,0.012,0.014,0.002,10.838,15.828,12.427,0,0.432214185,-0.009072402,-0.032874012,0.04,-10.92,4.75,-4.348,-14.286,67.04303939,5/3/2018,5/9/2018,4/27/2018,5/5/2017,4/6/2018,3/30/2018,2/2/2018
CRZO,"Carrizo Oil & Gas, Inc.",CRZO.1Q18,2100,2105,1Q18,2018/1F,64.1,05/08/2018,2,3/31/2018,3/31/2017,9/30/2017,12/31/2017,0.33,0.37,0.65,-44.17,-6.60,-24.81,2.750,16,2.829,19.94,2.963,19.23,-31.103683,3.69215,26.122713,10.75617,-1.1859179,1.5297651,5.3,4.4,4.0,19.30305216,18.8228339,16.66925097,26.8,30.3,1.42,1.36,0.47169906,562.963,745.888,959.2015,0.172,0.142,0.154,0.012,-41.860,4.878,24.593,0.191134646,0.31387916,0.025512538,0.158003572,0.06,34.43,12.85,-10.703,-48.851,70.38446576,5/7/2018,5/11/2018,5/1/2018,5/9/2017,4/10/2018,4/3/2018,2/6/2018
CYH,"Community Health Systems, Inc.",CYH.1Q18,3350,3360,1Q18,2018/1F,16.8,05/02/2018,3,3/31/2018,3/31/2017,9/30/2017,12/31/2017,-0.18,-0.20,-0.14,-55.36,-48.44,-7.04,-1.137,3.96,-1.110,3.9,-0.950,5.65,-57.544224,-30.973452,-5.109489,10.609257,-6.137812,1.4004707,12.3,8.1,8.3,29.0692364,26.59163762,26.97728394,4.6,4.8,2.33,2.33,0.56835407,18438,15353,13797.167,-0.287,-0.285,-0.168,0.116,-68.153,-24.836,-6.510,0.531093432,0.480814298,0.093172102,0.077544962,0.00,18.40,3.82,-10.240,24.210,-25.16993709,5/1/2018,5/7/2018,4/25/2018,5/3/2017,4/4/2018,3/28/2018,1/31/2018
CRC,California Resources Corp,CRC.1Q18,2100,2105,1Q18,2018/1F,32.3,05/04/2018,5,3/31/2018,3/31/2017,9/30/2017,12/31/2017,-0.75,-0.77,-0.46,14.03,63.96,-11.78,-2.703,17.15,-1.873,24.51,-1.650,20.64,44.141243,18.75,42.91545,8.459557,-3.0626893,1.0971069,5.9,5.9,6.2,24.54786341,26.93680445,21.68114249,24.0,23.9,1.75,1.88,0.46291006,1547,2006,2302.2715,-0.158,-0.076,-0.080,-0.004,35.682,21.813,41.818,0,-0.056468863,-0.088686876,0.132221857,-0.13,-2.08,-0.35,-2.052,62.211,48.82168714,5/3/2018,5/9/2018,4/27/2018,5/5/2017,4/6/2018,3/30/2018,2/2/2018
SEDG,"SolarEdge Technologies, Inc.",SEDG.1Q18,1300,1305,1Q18,2018/1F,35.1,05/10/2018,4,3/31/2018,3/31/2017,9/30/2017,12/31/2017,0.70,0.71,0.43,237.18,84.24,40.08,2.877,52.6,2.909,52.85,1.997,32.25,209.83148,63.87596,-7.604897,11.183702,2.1534681,-1.2022614,5.6,4.5,4.6,8.127568015,8.698686948,8.838840891,54.4,39.9,1.27,1.36,0.6466698,489.843,607.045,831.9582,0.055,0.055,0.062,0.007,198.648,61.722,-6.403,0.237553376,0.22104297,-0.065655763,-0.080471284,-0.09,2.93,-26.65,-1.105,62.060,69.84180646,5/9/2018,5/15/2018,5/3/2018,5/11/2017,4/12/2018,4/5/2018,2/8/2018
PBH,Prestige Consumer Healthcare Inc,PBH.1Q18,2300,2310,1Q18,2017/4F,31.6,05/10/2018,4,3/31/2018,3/31/2017,9/30/2017,12/31/2017,0.61,0.61,0.61,-39.31,-32.68,-24.07,3.062,33.72,3.073,29.38,3.034,35.35,-41.14681,-16.88826,-14.018143,11.183702,2.1534681,-1.2022614,13.2,10.7,12.0,15.58109536,15.6658922,14.17258206,47.0,47.4,1.43,1.38,0.4498677,806.247,882.06,1041.62,0.091,0.105,0.086,-0.019,-52.331,-19.042,-12.816,0.227708963,0.098044068,-0.005412832,0.09938297,0.05,59.97,0.85,-0.820,-0.820,29.19365902,5/9/2018,5/15/2018,5/3/2018,5/11/2017,4/12/2018,4/5/2018,2/8/2018
INGN,"Inogen, Inc.",INGN.1Q18,2300,2325,1Q18,2018/1F,17.6,05/01/2018,2,3/31/2018,3/31/2017,9/30/2017,12/31/2017,0.33,0.29,0.28,58.38,29.17,3.16,1.699,122.84,1.716,138.49,1.510,126.24,50.47214,9.703743,14.303398,9.183812,-6.2752905,0.9824395,5.4,3.5,9.1,4.714988747,4.674536427,4.622522626,146.6,117.0,1.17,1.33,0.4082483,202.829,249.438,304.32285,0.014,0.012,0.012,0.000,41.288,15.979,13.321,0.516956505,-0.406729113,0.008653761,0.02000339,-0.17,5.86,-20.19,12.717,18.182,50.03912162,4/30/2018,5/4/2018,4/24/2018,5/2/2017,4/3/2018,3/27/2018,1/30/2018
MYGN,"Myriad Genetics, Inc.",MYGN.1Q18,2300,2320,1Q18,2018/3F,24.7,05/08/2018,2,3/31/2018,3/31/2017,9/30/2017,12/31/2017,0.27,0.27,0.26,53.91,-18.33,-13.96,1.293,29.55,1.310,27.97,1.155,35.81,19.663643,-21.893328,-5.3468704,10.75617,-1.1859179,1.5297651,29.0,18.5,14.5,20.22074609,18.98840475,19.11829934,33.4,31.9,1.96,2.03,0.6344072,753.8,771.4,769.82,0.044,0.047,0.032,-0.015,8.907,-20.707,-6.877,0.569916269,1.006429765,0.064899677,0.057664478,-0.07,19.50,-4.47,0.301,5.539,2.125232157,5/7/2018,5/11/2018,5/1/2018,5/9/2017,4/10/2018,4/3/2018,2/6/2018
FDC,First Data Corporation Class A,FDC.1Q18,3300,3305,1Q18,2018/1F,132.5,04/30/2018,1,3/31/2018,3/31/2017,9/30/2017,12/31/2017,0.26,0.27,0.30,3.23,-11.31,-4.25,1.432,16,1.435,15.14,1.519,18.06,-0.12642145,-16.168325,-4.959196,7.899511,-6.099683,0.5340576,5.3,6.0,4.2,10.37863498,9.851167098,6.590365091,21.0,21.2,1.19,1.20,0.38029417,7141,7428,7982.4443,0.090,0.095,0.084,-0.011,-8.026,-10.069,-5.493,-0.10687905,0.254561938,0.053543695,0.574819428,-0.01,38.59,0.88,-3.853,-14.364,11.78328385,4/27/2018,5/3/2018,4/23/2018,5/1/2017,4/2/2018,3/26/2018,1/29/2018
