ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,year_earlier,6m_earlier,3m_earlier,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,1y_rtn_qtr_end,6m_rtn_qtr_end,3m_rtn_qtr_end,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
FCX,"Freeport-McMoRan, Inc.",FCX.1Q16,1100,1120,1Q16,2016/1F,419.7,04/26/2016,2,3/31/2016,3/31/2015,9/30/2015,12/31/2015,-0.16,-0.18,-0.13,-45.44,6.71,52.73,0.352,10.34,0.452,12.01,0.124,4.2,-55.291004,185.95241,9.28117,-3.1209826,10.746611,2.583158,3.1,3.0,3.3,12.15615652,14.22149361,15.64868451,8.4,7.3,1.88,1.60,0.44454363,21438,15877,16533.2,0.034,0.038,0.030,-0.008,-52.170,175.206,6.698,0.043999059,-0.052266544,-0.145226454,-0.223183488,0.28,-30.24,-12.63,-11.390,25.395,-22.87899991,4/25/2016,4/29/2016,4/19/2016,4/28/2015,3/29/2016,3/22/2016,1/26/2016
ATGE,Adtalem Global Education Inc.,ATGE.1Q16,3400,3450,1Q16,2016/3F,19.5,05/06/2016,5,3/31/2016,3/31/2015,9/30/2015,12/31/2015,0.62,0.61,0.63,-48.23,-36.53,-31.77,2.415,17.27,2.444,17.35,2.423,17.03,-46.668785,1.8790364,0.28902292,-3.5196245,10.318745,-0.24423003,8.1,16.2,9.5,17.84564226,19.34382796,23.62760947,23.9,24.9,1.72,1.70,0.5651942,1923.37,1909.94,1830.155,0.140,0.141,0.142,0.001,-43.149,-8.440,0.533,-0.500319774,-0.149158511,-0.077450322,-0.244712323,0.02,37.61,4.25,0.090,-1.862,-4.846441402,5/5/2016,5/11/2016,4/29/2016,5/8/2015,4/8/2016,4/1/2016,2/5/2016
UNT,Unit Corporation,UNT.1Q16,2100,2105,1Q16,2016/1F,15.4,05/05/2016,4,3/31/2016,3/31/2015,9/30/2015,12/31/2015,-0.43,-0.37,-0.31,-68.51,-21.76,-27.79,-0.899,8.81,-0.957,12.88,-0.754,11.34,-73.854294,13.580251,46.1975,-2.583015,8.79656,0.8732915,4.2,4.2,4.5,14.39887844,12.25208397,14.592693,13.8,18.4,1.61,1.61,0.48591265,1572.94,854.231,629.343,-0.102,-0.074,-0.067,0.008,-71.271,4.784,45.324,0,-0.056034449,0.17521872,-0.013281617,0.00,7.24,33.03,16.675,39.930,-59.98938294,5/4/2016,5/10/2016,4/28/2016,5/7/2015,4/7/2016,3/31/2016,2/4/2016
NSP,"Insperity, Inc.",NSP.1Q16,3200,3235,1Q16,2016/1F,12.8,05/02/2016,1,3/31/2016,3/31/2015,9/30/2015,12/31/2015,,0.67,0.47,-1.07,17.76,7.44,1.635,25.865,1.656,25.87,1.400,22.655,-4.4897976,14.191127,1.0349631,-2.5812268,8.034622,2.6305676,6.3,4.8,8.3,5.344421699,6.256231767,6.377748289,29.0,27.8,1.60,1.80,0.5477226,2357.78,2603.61,3005.62,0.063,0.064,0.062,-0.002,-1.909,6.157,-1.596,0.313830354,-0.239131602,-0.145744292,-0.162020598,-0.20,12.10,-4.02,0.000,0.000,27.47669418,4/29/2016,5/5/2016,4/25/2016,5/4/2015,4/4/2016,3/28/2016,2/1/2016
CIEN,Ciena Corporation,CIEN.1Q16,1300,1320,1Q16,2016/2F,66.3,06/02/2016,4,3/31/2016,3/31/2015,9/30/2015,12/31/2015,0.27,0.27,0.28,-1.50,-8.20,-8.07,1.466,19.02,1.510,16.86,1.464,16.99,-34.98376,-0.7651508,1.3830543,-2.4699569,4.9952626,0.66599846,4.3,6.3,6.8,10.76683921,12.11911942,12.59717467,23.4,23.9,1.16,1.16,0.35811555,2288.28,2445.66,2590.4714,0.077,0.090,0.086,-0.003,-32.514,-5.760,0.717,-0.308259026,-0.359825397,-0.111582382,-0.1452973,0.00,38.97,1.90,-1.684,-4.481,13.20604996,6/1/2016,6/7/2016,5/26/2016,6/4/2015,5/5/2016,4/28/2016,3/3/2016
AMBA,"Ambarella, Inc.",AMBA.1Q16,1300,1305,1Q16,2016/1F,76.8,06/03/2016,5,3/31/2016,3/31/2015,9/30/2015,12/31/2015,0.28,0.28,0.28,-40.96,-22.65,-19.81,2.521,44.7,2.562,41.13,2.477,42.11,-62.96332,-2.3272395,0.07300377,-2.0578623,5.102694,1.6537309,12.2,12.2,7.6,31.9444267,32.38337608,36.98898499,56.7,57.5,1.38,1.42,0.5063697,218.278,316.373,311.38068,0.056,0.062,0.059,-0.003,-60.905,-7.430,-1.581,0,0.604126853,-0.013554775,-0.136380014,-0.03,37.92,1.44,1.111,0.901,42.65325869,6/2/2016,6/8/2016,5/27/2016,6/5/2015,5/6/2016,4/29/2016,3/4/2016
NVDA,NVIDIA Corporation,NVDA.1Q16,1300,1305,1Q16,2016/1F,294.0,05/13/2016,5,3/31/2016,3/31/2015,9/30/2015,12/31/2015,0.31,0.31,0.28,70.27,44.54,8.10,1.404,35.63,1.432,35.33,1.342,25.73,74.31925,37.31054,-0.92540383,-2.2029996,10.801005,0.61860085,9.3,8.8,5.8,12.11429988,14.88567183,10.51023269,36.0,31.8,1.70,1.70,0.59844375,4681.5,5010,5346.505,0.039,0.041,0.052,0.012,76.522,26.510,-1.544,0.052926309,0.596825694,-0.18617715,0.15261957,0.00,1.83,-11.52,0.346,11.744,14.20495568,5/12/2016,5/18/2016,5/6/2016,5/15/2015,4/15/2016,4/8/2016,2/12/2016
SNBR,Sleep Number Corporation,SNBR.1Q16,1400,1420,1Q16,2016/1F,20.4,04/29/2016,5,3/31/2016,3/31/2015,9/30/2015,12/31/2015,0.20,0.22,0.50,-43.75,-11.38,-9.43,1.359,19.39,1.375,20.49,1.594,21.06,-39.287926,-2.7065516,10.33926,-1.9050121,8.220506,2.9405475,7.1,3.5,3.6,11.55523418,10.60951301,6.707653142,20.8,26.3,1.72,1.69,0.5651942,1156.75,1213.69,1341.6866,0.070,0.067,0.076,0.009,-37.383,-10.927,7.399,1.015721383,0.94531017,0.089138981,0.722694053,0.03,1.68,26.17,-8.955,-58.923,15.9876032,4/28/2016,5/4/2016,4/22/2016,5/1/2015,4/1/2016,3/25/2016,1/29/2016
AAWW,"Atlas Air Worldwide Holdings, Inc.",AAWW.1Q16,4600,4605,1Q16,2016/1F,11.4,05/05/2016,4,3/31/2016,3/31/2015,9/30/2015,12/31/2015,0.26,0.26,0.47,-1.74,22.31,2.25,5.107,42.27,5.107,40.67,4.847,35.42,-32.41719,14.822138,-3.785193,-2.583015,8.79656,0.8732915,6.5,6.5,6.2,7.090927874,6.868945167,7.68209872,53.2,54.3,1.78,1.70,0.8333333,1799.19,1822.65,1906.8414,0.121,0.126,0.137,0.011,-29.834,6.026,-4.658,0,0.0500997,0.032316855,-0.076954341,0.08,30.86,2.03,0.325,-45.067,5.98332583,5/4/2016,5/10/2016,4/28/2016,5/7/2015,4/7/2016,3/31/2016,2/4/2016
DNR,Denbury Resources Inc.,DNR.1Q16,2100,2105,1Q16,2016/1F,25.0,05/05/2016,4,3/31/2016,3/31/2015,9/30/2015,12/31/2015,-0.07,-0.06,-0.07,-69.55,-9.02,9.90,-0.290,2.22,-0.284,4.06,-0.355,1.51,-71.52231,168.87418,82.88288,-2.583015,8.79656,0.8732915,4.1,4.1,4.6,17.3510939,15.29943736,18.27609563,2.1,2.1,2.30,2.18,0.57124054,2435.2,1769.25,1038.5568,-0.131,-0.070,-0.235,-0.165,-68.939,160.078,82.010,0,-0.120765325,0.13410013,-0.050612655,0.13,-48.19,0.68,8.199,4.413,-57.35229961,5/4/2016,5/10/2016,4/28/2016,5/7/2015,4/7/2016,3/31/2016,2/4/2016
CVGW,"Calavo Growers, Inc.",CVGW.1Q16,2400,2410,1Q16,2016/2F,11.3,06/06/2016,1,3/31/2016,3/31/2015,9/30/2015,12/31/2015,0.46,0.50,0.51,10.97,27.82,16.45,2.062,57.06,2.117,57.02,2.045,49.35,3.7217736,15.542054,-0.3495276,-1.3532758,4.948139,0.8625865,10.4,10.4,6.1,7.245762878,7.315029992,6.978785768,61.2,58.8,1.20,1.20,0.4472136,782.51,856.824,953.55,0.036,0.037,0.041,0.004,5.075,10.594,-1.212,0,0.699869897,-0.00946915,0.038255525,0.00,7.33,-4.00,-8.367,-9.091,21.85786763,6/3/2016,6/9/2016,5/30/2016,6/8/2015,5/9/2016,5/2/2016,3/7/2016
AMAT,"Applied Materials, Inc.",AMAT.1Q16,1300,1355,1Q16,2016/2F,266.2,05/20/2016,5,3/31/2016,3/31/2015,9/30/2015,12/31/2015,0.32,0.32,0.31,-6.12,44.18,13.44,1.446,21.18,1.488,19.61,1.407,18.38,4.766643,6.692064,-8.663243,-1.8471897,7.0557117,-1.6574264,1.3,1.2,1.1,1.132523847,1.300306238,1.430870375,23.5,21.9,1.26,1.30,0.5408236,9072,9659,9739.478,0.068,0.076,0.077,0.001,6.614,-0.364,-7.006,0.136474684,0.235049638,-0.129032982,-0.208507027,-0.04,19.84,-6.72,0.715,1.582,7.357561728,5/19/2016,5/25/2016,5/13/2016,5/22/2015,4/22/2016,4/15/2016,2/19/2016
EA,Electronic Arts Inc.,EA.1Q16,1400,1435,1Q16,2015/4F,299.2,05/11/2016,3,3/31/2016,3/31/2015,9/30/2015,12/31/2015,0.42,0.43,0.43,12.40,-2.42,-3.80,3.528,66.11,3.559,61.88,3.473,58.98,4.924667,4.9169183,-6.000304,-1.0213256,11.220634,-0.5809188,8.3,7.5,3.6,7.527782201,7.540037288,7.468184545,81.0,81.4,1.29,1.22,0.4402733,4021,4319,4524.7573,0.053,0.058,0.059,0.001,5.946,-6.304,-5.419,0.117756611,1.33529899,-0.001625335,0.007980207,0.07,30.94,0.52,-1.862,-3.555,12.52815966,5/10/2016,5/16/2016,5/4/2016,5/13/2015,4/13/2016,4/6/2016,2/10/2016
MTCH,"Match Group, Inc.",MTCH.1Q16,3300,3320,1Q16,2016/1F,13.0,05/04/2016,3,3/31/2016,3/31/2015,9/30/2015,12/31/2015,0.07,0.07,0.08,,,-18.38,0.782,11.06,0.791,11.57,0.751,10.66,,8.536589,5.855441,-1.0142863,10.07868,1.6802907,7.7,6.8,7.6,20.15807184,15.25859745,18.33478781,15.5,15.4,1.50,1.60,0.73029673,,1020.43,1222.8375,0.071,0.068,0.070,0.002,,-1.542,4.175,0.133441948,0.021034621,0.321095985,0.099443967,-0.10,33.97,-0.92,-5.344,-18.179,,5/3/2016,5/9/2016,4/27/2016,5/6/2015,4/6/2016,3/30/2016,2/3/2016
YELP,Yelp Inc,YELP.1Q16,3300,3320,1Q16,2016/1F,57.4,05/06/2016,5,3/31/2016,3/31/2015,9/30/2015,12/31/2015,-0.16,-0.16,-0.06,-58.01,-8.22,-30.97,-0.189,19.88,-0.173,21,-0.016,18.1,-60.985382,16.022099,7.41688,-3.5196245,10.318745,-0.24423003,5.2,5.8,3.8,11.59455197,12.74860591,15.04488288,22.8,30.3,1.76,1.76,0.55430555,377.536,549.711,690.1096,-0.010,-0.008,-0.001,0.007,-57.466,5.703,7.661,-0.091510308,0.369371963,-0.090523933,-0.229335844,0.01,8.46,32.90,-2.812,170.681,82.79305815,5/5/2016,5/11/2016,4/29/2016,5/8/2015,4/8/2016,4/1/2016,2/5/2016
KEYS,Keysight Technologies Inc,KEYS.1Q16,1300,1315,1Q16,2016/2F,20.9,05/20/2016,5,3/31/2016,3/31/2015,9/30/2015,12/31/2015,,0.56,0.55,-25.33,-10.05,-2.08,2.449,27.74,2.472,25.98,2.412,23.9,-17.079813,8.702934,-4.2741356,-1.8471897,7.0557117,-1.6574264,4.5,2.8,1.8,1.199984772,1.073320253,0.838070383,27.8,27.8,2.00,1.80,0.70710677,2933,2862,2872.4368,0.088,0.095,0.101,0.006,-15.233,1.647,-2.617,0.617680431,1.529743514,0.118011859,0.431842475,0.20,6.81,0.00,0.000,0.000,-2.064889192,5/19/2016,5/25/2016,5/13/2016,5/22/2015,4/22/2016,4/15/2016,2/19/2016
BIG,"Big Lots, Inc.",BIG.1Q16,3500,3520,1Q16,2016/1F,34.2,05/27/2016,5,3/31/2016,3/31/2015,9/30/2015,12/31/2015,0.69,0.70,0.71,-5.70,-5.49,17.51,3.390,45.29,3.445,43.64,3.329,40.33,4.464686,8.207285,-5.643243,-2.1887958,5.6049943,-1.9081533,13.9,11.2,14.3,21.28952724,19.32113938,16.61025783,49.3,50.6,1.56,1.33,0.60207975,5177.07,5190.58,5227.4844,0.075,0.079,0.083,0.004,6.653,2.602,-3.735,0.235597911,-0.027805318,0.101877421,0.281709619,0.23,12.99,2.59,-2.091,-3.051,0.973801784,5/26/2016,6/1/2016,5/20/2016,5/29/2015,4/29/2016,4/22/2016,2/26/2016
AOBC,American Outdoor Brands Corporation,AOBC.1Q16,1300,1330,1Q16,2015/4F,63.7,06/17/2016,5,3/31/2016,3/31/2015,9/30/2015,12/31/2015,0.55,0.54,0.54,109.11,57.79,21.11,1.749,26.62,1.661,21.41,1.747,29.28,43.077873,-26.878416,-5.7658434,-3.1472087,2.5376081,2.619481,8.9,7.5,3.8,15.25913302,16.49507586,15.28721625,29.3,30.3,1.63,1.21,0.51754916,626.62,551.862,717.1722,0.066,0.078,0.060,-0.018,46.225,-29.416,-8.385,0.187887102,1.346483898,-0.074927988,-0.00183704,0.41,36.79,3.41,1.235,0.923,14.45089528,6/16/2016,6/22/2016,6/10/2016,6/19/2015,5/20/2016,5/13/2016,3/18/2016
HAIN,"Hain Celestial Group, Inc.",HAIN.1Q16,2400,2410,1Q16,2016/3F,58.7,05/04/2016,3,3/31/2016,3/31/2015,9/30/2015,12/31/2015,0.49,0.49,0.49,-36.13,-20.72,1.29,2.167,40.91,2.187,42.61,2.135,35.45,-28.392769,20.197464,3.7749648,-1.0142863,10.07868,1.6802907,10.1,8.4,4.6,10.8763962,10.13439183,9.749578407,47.9,48.0,1.44,1.30,0.5649484,2153.61,2688.51,2936.751,0.053,0.051,0.060,0.009,-27.378,10.119,2.095,0.196282753,1.17278722,0.073216467,0.115576053,0.14,12.43,0.20,-0.566,-0.594,36.36410492,5/3/2016,5/9/2016,4/27/2016,5/6/2015,4/6/2016,3/30/2016,2/3/2016
DY,"Dycom Industries, Inc.",DY.1Q16,3100,3115,1Q16,2016/3F,53.9,05/25/2016,3,3/31/2016,3/31/2015,9/30/2015,12/31/2015,0.75,0.74,0.77,32.41,-10.63,-7.56,4.164,64.67,4.235,69.44,4.138,56.77,21.30419,22.318125,2.7979255,-1.4876842,6.3458204,-2.6439607,10.8,7.4,5.1,15.6129281,16.45710312,13.49386818,88.0,93.8,1.11,1.14,0.33333334,1811.59,2022.31,2547.7666,0.064,0.061,0.073,0.012,22.792,15.972,5.442,0.464888755,1.118937917,-0.051295481,0.15703873,-0.03,26.73,6.59,0.299,-2.850,40.6370426,5/24/2016,5/30/2016,5/18/2016,5/27/2015,4/27/2016,4/20/2016,2/24/2016
VEEV,Veeva Systems Inc Class A,VEEV.1Q16,3300,3310,1Q16,2016/1F,30.2,05/27/2016,5,3/31/2016,3/31/2015,9/30/2015,12/31/2015,0.11,0.11,0.12,-1.92,6.96,-13.21,0.578,25.04,0.602,28.94,0.590,23.36,1.4380455,23.88699,6.7896724,-2.1887958,5.6049943,-1.9081533,8.2,9.8,9.5,11.64302702,10.85209945,15.74882236,31.6,31.6,1.33,1.31,0.49236596,313.222,409.221,511.0768,0.023,0.021,0.025,0.004,3.627,18.282,8.698,-0.17043817,-0.145584582,0.072882448,-0.260704912,0.03,9.19,0.12,-0.366,-10.631,63.16759359,5/26/2016,6/1/2016,5/20/2016,5/29/2015,4/29/2016,4/22/2016,2/26/2016
CLR,"Continental Resources, Inc.",CLR.1Q16,2100,2105,1Q16,2016/1F,217.3,05/05/2016,4,3/31/2016,3/31/2015,9/30/2015,12/31/2015,-0.37,-0.36,-0.33,-30.48,4.80,32.11,-0.813,30.36,-0.670,37.96,-0.807,20.67,-35.11905,83.6478,25.032938,-2.583015,8.79656,0.8732915,3.6,3.6,2.3,32.4704689,30.33292825,36.88894549,35.9,30.6,1.39,1.41,0.543487,4801.61,2680.16,1939.9646,-0.027,-0.018,-0.039,-0.021,-32.536,74.851,24.160,0,0.560951889,0.070469314,-0.119777796,-0.02,-5.40,-14.75,2.972,12.625,-59.59762246,5/4/2016,5/10/2016,4/28/2016,5/7/2015,4/7/2016,3/31/2016,2/4/2016
AEO,"American Eagle Outfitters, Inc.",AEO.1Q16,3500,3525,1Q16,2016/1F,92.2,05/19/2016,4,3/31/2016,3/31/2015,9/30/2015,12/31/2015,0.18,0.18,0.15,-2.40,6.65,7.55,1.235,16.67,1.235,13.93,1.161,14.34,-4.250145,-2.8591335,-12.773949,-2.1570146,7.98167,-0.8706033,8.7,10.6,7.4,25.40798565,24.78517133,24.71465069,17.9,18.1,1.64,1.62,0.6214848,3282.86,3521.84,3628.1309,0.074,0.089,0.081,-0.008,-2.093,-10.841,-11.903,-0.180357526,0.174745358,0.025128505,0.028053601,0.03,28.80,1.10,-3.365,15.493,10.51738119,5/18/2016,5/24/2016,5/12/2016,5/21/2015,4/21/2016,4/14/2016,2/18/2016
NDSN,Nordson Corporation,NDSN.1Q16,1200,1210,1Q16,2016/2F,24.8,05/24/2016,2,3/31/2016,3/31/2015,9/30/2015,12/31/2015,0.92,0.92,0.91,-2.94,20.81,18.53,4.075,76.04,4.134,76.46,4.031,69.68,-3.264314,9.730196,-1.9114792,-0.77323914,6.8274617,-2.5933564,8.6,7.7,3.9,4.14615356,4.675589794,4.382802731,79.7,76.0,1.65,1.61,0.47366548,1704.02,1688.66,1720.8567,0.054,0.054,0.058,0.004,-2.491,2.903,0.682,0.120372109,1.209503928,-0.113234107,-0.05399494,0.05,4.19,-4.60,0.385,0.807,0.988057652,5/23/2016,5/27/2016,5/17/2016,5/26/2015,4/26/2016,4/19/2016,2/23/2016
