ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,year_earlier,6m_earlier,3m_earlier,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,1y_rtn_qtr_end,6m_rtn_qtr_end,3m_rtn_qtr_end,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
ICPT,"Intercept Pharmaceuticals, Inc.",ICPT.3Q18,2300,2310,3Q18,2018/3F,52.4,10/31/2018,3,9/30/2018,9/30/2017,3/31/2018,6/30/2018,-2.50,-2.50,-2.64,117.71,105.40,50.59,-8.875,126.36,-8.930,85.79,-9.705,91.78,84.088806,-6.526476,-29.892952,13.210022,-6.064433,-8.898383,7.2,13.0,10.4,14.50084457,17.18606729,22.42675714,135.6,110.4,1.61,1.61,0.5016313,24.951,130.956,182.052,-0.070,-0.104,-0.106,-0.002,70.879,-0.462,-20.995,-0.447053556,-0.309948732,-0.156244164,-0.353413225,0.00,58.02,-18.53,0.076,-5.228,629.6380907,10/30/2018,11/5/2018,10/24/2018,11/1/2017,10/3/2018,9/26/2018,8/1/2018
ON,ON Semiconductor Corporation,ON.3Q18,1300,1305,3Q18,2018/3F,118.6,10/29/2018,1,9/30/2018,9/30/2017,3/31/2018,6/30/2018,0.51,0.51,0.51,-0.22,-24.65,-17.11,1.968,18.43,1.943,15.89,1.944,22.36,-12.166029,-28.9356,-16.80628,13.474142,-2.0807981,-5.912739,4.0,6.6,4.2,6.586019871,6.284078677,6.485516239,25.7,27.3,1.50,1.43,0.65465367,3906.9,5543.1,5811.7637,0.107,0.122,0.087,-0.035,-25.640,-26.855,-10.894,-0.401077123,-0.062551706,0.048048602,0.015496628,0.07,61.47,6.40,0.421,0.757,48.75639766,10/26/2018,11/1/2018,10/22/2018,10/30/2017,10/1/2018,9/24/2018,7/30/2018
ETSY,"Etsy, Inc.",ETSY.3Q18,3200,3205,3Q18,2018/3F,116.0,11/07/2018,3,9/30/2018,9/30/2017,3/31/2018,6/30/2018,0.07,0.07,0.09,204.38,83.11,21.78,0.623,51.38,0.647,42.52,0.588,43.12,142.15627,-1.3914645,-11.674279,7.2135925,-5.554545,-7.4672937,4.6,3.0,3.0,8.0885604,7.077373885,4.970641934,52.2,48.4,1.55,1.61,0.49721447,364.967,441.231,595.1591,0.012,0.015,0.014,-0.002,134.943,4.163,-4.207,0.52451523,0.529024035,0.14287595,0.627266761,-0.06,22.77,-7.19,-4.561,-24.444,63.07203117,11/6/2018,11/12/2018,10/31/2018,11/8/2017,10/10/2018,10/3/2018,8/8/2018
FOXF,Fox Factory Holding Corp.,FOXF.3Q18,1400,1435,3Q18,2018/3F,15.8,11/01/2018,4,9/30/2018,9/30/2017,3/31/2018,6/30/2018,0.66,0.66,0.66,62.53,100.72,50.48,2.287,70.05,2.307,52.39,2.237,61.75,65.32008,-15.157896,-25.157143,12.223959,-4.8366127,-7.450247,3.9,4.8,5.0,3.821879304,3.032811988,2.858494021,66.7,57.7,1.56,1.56,0.52704626,403.077,475.633,614.3,0.033,0.044,0.036,-0.008,53.096,-10.321,-17.707,-0.192930499,-0.225876751,0.260176799,0.337025467,0.00,27.34,-13.49,0.675,0.675,52.40264267,10/31/2018,11/6/2018,10/25/2018,11/2/2017,10/4/2018,9/27/2018,8/2/2018
RGEN,Repligen Corporation,RGEN.3Q18,2300,2320,3Q18,2018/3F,17.2,11/01/2018,4,9/30/2018,9/30/2017,3/31/2018,6/30/2018,0.17,0.18,0.17,44.73,53.29,17.90,0.809,55.46,0.819,53.34,0.785,47.28,38.789284,12.817264,-1.5867174,12.223959,-4.8366127,-7.450247,11.2,16.5,18.5,14.29432489,13.45585062,11.98153837,57.8,53.8,1.45,1.17,0.68516016,104.541,141.236,187.7388,0.015,0.015,0.017,0.001,26.565,17.654,5.864,-0.319938843,-0.392608591,0.062312989,0.193029179,0.28,8.32,-6.97,-1.288,-0.027,79.58389531,10/31/2018,11/6/2018,10/25/2018,11/2/2017,10/4/2018,9/27/2018,8/2/2018
MLNX,"Mellanox Technologies, Ltd.",MLNX.3Q18,1300,1305,3Q18,2018/3F,35.1,10/25/2018,4,9/30/2018,9/30/2017,3/31/2018,6/30/2018,1.20,1.19,1.18,55.78,0.82,-12.87,5.390,73.45,5.509,71.08,5.151,82.1,59.125687,-13.42265,-9.624922,13.617956,-2.8217614,-5.8211923,0.6,1.2,0.5,0.863339097,0.708324387,0.456149588,109.3,109.6,1.27,1.35,0.4577377,857.498,863.893,1075.6462,0.073,0.078,0.063,-0.015,45.508,-10.601,-3.804,-0.447295317,0.438864298,0.218847062,0.892666616,-0.08,53.70,0.32,0.280,1.414,25.44008266,10/24/2018,10/30/2018,10/18/2018,10/26/2017,9/27/2018,9/20/2018,7/26/2018
SSYS,Stratasys Ltd.,SSYS.3Q18,1300,1315,3Q18,2018/3F,13.5,11/01/2018,4,9/30/2018,9/30/2017,3/31/2018,6/30/2018,0.06,0.05,0.05,-0.04,14.52,20.74,0.491,23.11,0.500,20.07,0.471,22.26,7.94574,-9.838277,-13.154483,12.223959,-4.8366127,-7.450247,20.0,13.2,20.1,14.99209913,16.27131621,18.9808242,20.4,20.4,2.03,2.03,0.54989177,672.458,668.362,668.4,0.021,0.025,0.021,-0.004,-4.278,-5.002,-5.704,0.51556905,-0.003225092,-0.078617923,-0.210144988,0.00,1.87,-0.22,3.623,3.623,-0.603457762,10/31/2018,11/6/2018,10/25/2018,11/2/2017,10/4/2018,9/27/2018,8/2/2018
HMSY,HMS Holdings Corp.,HMSY.3Q18,3200,3205,3Q18,2018/3F,14.9,11/02/2018,5,9/30/2018,9/30/2017,3/31/2018,6/30/2018,0.22,0.21,0.21,65.21,94.83,51.76,1.004,32.81,1.012,29.95,0.986,28.9,101.091835,3.633225,-8.716858,11.266446,-6.816566,-9.024614,3.8,3.8,5.7,1.815723752,2.046536617,3.183689368,31.7,30.9,1.35,1.29,0.47366548,496.01,521.212,582.7473,0.031,0.034,0.034,0.000,89.825,10.450,0.308,0,-0.33332773,-0.112782182,-0.429679362,0.05,5.87,-2.66,4.140,4.773,17.48700631,11/1/2018,11/7/2018,10/26/2018,11/3/2017,10/5/2018,9/28/2018,8/3/2018
KEM,KEMET Corporation,KEM.3Q18,1300,1310,3Q18,2018/2F,32.5,10/30/2018,2,9/30/2018,9/30/2017,3/31/2018,6/30/2018,0.60,0.60,0.60,-12.21,2.32,-23.19,2.599,18.55,2.671,17.42,2.564,25.99,-27.715069,-32.97422,-11.167776,13.196874,-3.177178,-6.352079,3.6,2.8,1.4,7.379864209,7.270187241,4.313203041,26.3,29.5,1.33,1.50,0.57735026,757.791,1199.92,1349.74,0.140,0.153,0.099,-0.055,-40.912,-29.797,-4.816,0.296505837,1.504385154,0.015085852,0.710993927,-0.17,51.17,12.03,-0.570,-0.570,78.11507395,10/29/2018,11/2/2018,10/23/2018,10/31/2017,10/2/2018,9/25/2018,7/31/2018
DNOW,NOW Inc.,DNOW.3Q18,3250,3255,3Q18,2018/3F,18.5,11/01/2018,4,9/30/2018,9/30/2017,3/31/2018,6/30/2018,0.11,0.11,0.10,19.84,61.94,24.16,0.555,16.55,0.579,12.89,0.497,16.83,52.978348,-23.410576,-22.67546,12.223959,-4.8366127,-7.450247,15.9,12.7,15.2,12.24136269,13.91613974,13.82375172,17.3,16.8,1.73,1.73,0.46709937,2107,2648,3119.73,0.034,0.045,0.030,-0.015,40.754,-18.574,-15.225,0.251074872,0.046404902,-0.120347818,-0.114468855,0.00,34.47,-3.08,-1.201,4.157,48.06502136,10/31/2018,11/6/2018,10/25/2018,11/2/2017,10/4/2018,9/27/2018,8/2/2018
ACIA,"Acacia Communications, Inc.",ACIA.3Q18,1300,1320,3Q18,2018/3F,22.2,11/02/2018,5,9/30/2018,9/30/2017,3/31/2018,6/30/2018,0.18,0.17,0.17,-12.17,7.57,18.85,1.105,41.37,1.165,34.75,0.935,37.93,5.8392167,-8.383864,-16.001934,11.266446,-6.816566,-9.024614,5.9,5.9,10.5,11.47467006,11.05021873,17.43890939,42.2,41.3,1.46,1.47,0.5705694,478.412,385.166,325.625,0.027,0.034,0.025,-0.009,-5.427,-1.567,-6.977,0,-0.441217327,0.038411125,-0.342007587,0.00,21.42,-2.01,6.136,6.176,-31.93628086,11/1/2018,11/7/2018,10/26/2018,11/3/2017,10/5/2018,9/28/2018,8/3/2018
CROX,"Crocs, Inc.",CROX.3Q18,2400,2440,3Q18,2018/3F,19.7,11/08/2018,4,9/30/2018,9/30/2017,3/31/2018,6/30/2018,-0.01,-0.01,-0.02,119.48,31.02,20.90,0.654,21.29,0.701,20.78,0.589,18.96,93.98195,9.599161,7.780087,5.4187536,-4.344636,-5.607194,10.6,8.1,9.0,13.22186905,13.00925838,13.08406379,19.0,17.6,1.86,1.86,0.69006556,1036.27,1023.51,1061.55,0.031,0.034,0.031,-0.003,88.563,13.944,13.387,0.305389939,0.171129189,0.016343028,0.010532298,0.00,-8.57,-7.37,-58.333,-66.667,2.439518658,11/7/2018,11/13/2018,11/1/2018,11/9/2017,10/11/2018,10/4/2018,8/9/2018
TWTR,"Twitter, Inc.",TWTR.3Q18,3300,3320,3Q18,2018/3F,956.0,10/25/2018,4,9/30/2018,9/30/2017,3/31/2018,6/30/2018,0.13,0.14,0.17,68.70,-1.90,-34.83,0.765,28.46,0.759,29.29,0.806,42.94,44.85476,-31.78854,-1.8760443,13.617956,-2.8217614,-5.8211923,2.1,2.7,1.8,7.41938878,7.375708639,6.673560306,33.1,34.1,1.86,1.97,0.57721144,2529.61,2400,2905.3955,0.027,0.026,0.019,-0.007,31.237,-28.967,3.945,-0.195059278,0.198361948,0.005922162,0.111758707,-0.11,12.87,3.12,-8.518,-25.286,14.85547179,10/24/2018,10/30/2018,10/18/2018,10/26/2017,9/27/2018,9/20/2018,7/26/2018
PBI,Pitney Bowes Inc.,PBI.3Q18,1200,1245,3Q18,2018/3F,19.0,11/01/2018,4,9/30/2018,9/30/2017,3/31/2018,6/30/2018,0.26,0.26,0.26,-49.46,-34.99,-17.39,1.234,7.08,1.240,6.83,1.224,8.22,-36.37176,-16.90998,-3.2577932,12.223959,-4.8366127,-7.450247,7.6,4.9,5.4,8.819059178,8.071781054,6.25328381,11.3,11.8,1.57,1.67,0.7867958,3406.57,3549.94,3552.9167,0.174,0.182,0.149,-0.033,-48.596,-12.073,4.192,0.553414657,0.39780224,0.092579087,0.410308479,-0.10,65.93,4.12,0.000,-0.517,4.296013292,10/31/2018,11/6/2018,10/25/2018,11/2/2017,10/4/2018,9/27/2018,8/2/2018
IIVI,II-VI Incorporated,IIVI.3Q18,1300,1310,3Q18,2019/1F,24.0,11/01/2018,4,9/30/2018,9/30/2017,3/31/2018,6/30/2018,0.56,0.56,0.43,14.95,15.65,8.86,2.591,47.3,2.632,37.36,1.999,39.1,4.302883,-4.4501247,-20.170938,12.223959,-4.8366127,-7.450247,12.4,12.9,13.5,10.6246391,9.492250782,11.26977413,53.5,50.4,1.27,1.20,0.46709937,972.046,1158.79,1317.78,0.055,0.070,0.051,-0.019,-7.921,0.386,-12.721,-0.042462984,-0.085036287,0.11929608,-0.057244717,0.07,43.32,-5.80,-1.142,29.070,35.56765832,10/31/2018,11/6/2018,10/25/2018,11/2/2017,10/4/2018,9/27/2018,8/2/2018
NWL,Newell Brands Inc,NWL.3Q18,1200,1255,3Q18,2018/3F,181.7,11/02/2018,5,9/30/2018,9/30/2017,3/31/2018,6/30/2018,0.65,0.66,0.73,-52.43,-20.33,-21.29,2.231,20.3,2.152,15.63,2.729,26.57,-38.836533,-41.174255,-23.004925,11.266446,-6.816566,-9.024614,5.8,5.8,8.3,11.21787707,10.3670902,8.604367252,24.0,29.9,1.86,1.72,0.36313653,13264,14742.2,8973.568,0.110,0.138,0.103,-0.035,-50.103,-34.358,-13.980,0,-0.302315057,0.08206612,0.303742244,0.14,53.55,24.65,-0.513,-9.974,-32.3464415,11/1/2018,11/7/2018,10/26/2018,11/3/2017,10/5/2018,9/28/2018,8/3/2018
SYMC,Symantec Corporation,SYMC.3Q18,3300,3310,3Q18,2018/2F,171.8,11/02/2018,5,9/30/2018,9/30/2017,3/31/2018,6/30/2018,0.33,0.33,0.33,-35.14,-17.68,3.05,1.625,21.28,1.637,18.65,1.594,19.25,-32.920498,-3.1168878,-12.359029,11.266446,-6.816566,-9.024614,2.0,2.0,2.0,3.215382776,2.87653661,2.465368376,21.4,20.9,1.97,1.97,0.22488822,4163,4972,4728.8496,0.076,0.088,0.083,-0.005,-44.187,3.700,-3.334,0,-0.001045037,0.117796577,0.304220013,0.00,14.79,-2.36,-0.856,-0.856,13.59235167,11/1/2018,11/7/2018,10/26/2018,11/3/2017,10/5/2018,9/28/2018,8/3/2018
NOVT,Novanta Inc,NOVT.3Q18,1300,1315,3Q18,2018/3F,14.3,11/06/2018,2,9/30/2018,9/30/2017,3/31/2018,6/30/2018,0.51,0.52,0.51,56.88,31.16,9.79,2.153,68.4,2.172,57.2,2.115,66.85,26.523436,-14.435297,-14.5120325,10.971189,-6.529003,-8.2759495,2.1,2.1,4.6,1.91081381,1.910232525,2.737378886,68.0,61.0,1.33,1.33,0.57735026,384.758,521.29,605.635,0.031,0.038,0.032,-0.006,15.552,-7.906,-6.236,0,-0.544734089,0.000304301,-0.301954939,0.00,18.88,-10.29,-1.290,-0.649,57.40673358,11/5/2018,11/9/2018,10/30/2018,11/7/2017,10/9/2018,10/2/2018,8/7/2018
SEM,Select Medical Holdings Corporation,SEM.3Q18,3350,3360,3Q18,2018/3F,11.3,11/02/2018,5,9/30/2018,9/30/2017,3/31/2018,6/30/2018,0.19,0.18,0.18,-4.17,6.67,1.38,1.193,18.4,1.216,16.18,1.175,20.15,1.7492771,-19.702232,-12.065214,11.266446,-6.816566,-9.024614,3.9,3.9,3.1,1.578705566,1.791203128,1.620811402,22.9,24.5,1.50,1.42,0.5,4286.02,4443.6,5119.014,0.065,0.075,0.058,-0.017,-9.517,-12.886,-3.041,0,0.240612707,-0.118633983,-0.025978245,0.08,41.64,6.91,4.167,2.273,19.43514029,11/1/2018,11/7/2018,10/26/2018,11/3/2017,10/5/2018,9/28/2018,8/3/2018
AJRD,"Aerojet Rocketdyne Holdings, Inc.",AJRD.3Q18,1300,1330,3Q18,2018/3F,23.4,10/31/2018,3,9/30/2018,9/30/2017,3/31/2018,6/30/2018,0.26,0.28,0.28,-2.91,21.52,15.26,1.301,33.99,1.309,30.51,1.279,34.46,7.619965,-11.4625635,-8.433372,13.210022,-6.064433,-8.898383,10.6,20.1,8.2,12.58430135,12.61350183,13.2434461,38.3,37.0,1.63,1.63,0.47871354,1761.3,1877.2,1963.3167,0.038,0.043,0.037,-0.006,-5.590,-5.398,0.465,-0.475287269,0.287365983,-0.002315018,-0.049771392,0.00,25.37,-3.27,-7.965,-7.965,11.46974962,10/30/2018,11/5/2018,10/24/2018,11/1/2017,10/3/2018,9/26/2018,8/1/2018
SNBR,Sleep Number Corporation,SNBR.3Q18,1400,1420,3Q18,2018/3F,17.9,10/25/2018,4,9/30/2018,9/30/2017,3/31/2018,6/30/2018,0.68,0.71,0.71,18.45,4.64,26.74,2.153,36.78,2.172,32.96,2.062,29.33,7.2352886,12.376404,-10.459119,13.617956,-2.8217614,-5.8211923,16.3,12.4,12.8,20.46235555,17.7116383,14.77933164,32.3,32.3,2.06,2.06,0.5629958,1311.29,1444.49,1499.6466,0.059,0.066,0.070,0.004,-6.383,15.198,-4.638,0.31948059,0.273505047,0.155305636,0.384525096,0.00,-1.90,0.00,-5.068,-4.395,14.36422149,10/24/2018,10/30/2018,10/18/2018,10/26/2017,9/27/2018,9/20/2018,7/26/2018
VMC,Vulcan Materials Company,VMC.3Q18,1100,1135,3Q18,2018/3F,143.7,10/30/2018,2,9/30/2018,9/30/2017,3/31/2018,6/30/2018,1.37,1.57,1.59,-7.02,-2.60,-13.84,5.006,111.2,4.830,92.34,4.930,112,-7.7125254,-17.553574,-18.181824,13.196874,-3.177178,-6.352079,4.6,5.3,3.4,4.076577202,4.053554055,4.479985709,130.5,140.6,1.23,1.16,0.4577377,3592.66,3890.29,4375.0034,0.045,0.052,0.044,-0.008,-20.909,-14.376,-11.830,-0.119994944,0.385349805,0.005679743,-0.090046829,0.08,41.37,7.72,-12.465,-13.646,21.77616028,10/29/2018,11/2/2018,10/23/2018,10/31/2017,10/2/2018,9/25/2018,7/31/2018
WYND,"Wyndham Destinations, Inc.",WYND.3Q18,3400,3440,3Q18,2018/3F,57.1,11/01/2018,4,9/30/2018,9/30/2017,3/31/2018,6/30/2018,1.42,1.43,1.42,-8.85,-16.04,-2.06,5.161,43.36,5.194,34.89,4.960,46.42,-17.398172,-24.83843,-18.747086,12.223959,-4.8366127,-7.450247,3.9,4.9,3.9,6.54038126,6.396024585,4.742888197,55.4,57.4,1.58,1.61,0.66855794,5599,5076,3961.3083,0.119,0.149,0.107,-0.042,-29.622,-20.002,-11.297,-0.208050092,-0.009182032,0.02256975,0.37898702,-0.02,58.78,3.58,-0.681,-0.114,-29.24971781,10/31/2018,11/6/2018,10/25/2018,11/2/2017,10/4/2018,9/27/2018,8/2/2018
NBR,Nabors Industries Ltd.,NBR.3Q18,3100,3105,3Q18,2018/3F,65.7,10/31/2018,3,9/30/2018,9/30/2017,3/31/2018,6/30/2018,-0.20,-0.19,-0.18,-23.67,-11.87,-3.90,-0.445,6.16,-0.423,5,-0.523,6.37,12.478328,-21.507061,-15.966386,13.210022,-6.064433,-8.898383,4.2,6.4,5.3,13.41440039,17.46122088,18.91555787,9.1,9.1,1.28,1.33,0.42365927,2227.83,2565.48,3137.0935,-0.072,-0.085,-0.082,0.003,-0.732,-15.443,-7.068,-0.347570375,-0.205076608,-0.231760455,-0.290827134,-0.06,81.96,-0.23,3.051,11.076,40.81386371,10/30/2018,11/5/2018,10/24/2018,11/1/2017,10/3/2018,9/26/2018,8/1/2018
