ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,rtn_t+3,eps_est,eps_actual,surp_amt,rev_surp%,report_day_of week,t-1,t+3,rtn_t+3_check,mkt_t+3_rtn,rel_t+3_rtn,num_ests_qtr_end,t-7,t-7_high_est,t-7_low_est,est_spread,spread_adj_surp
LW,"Lamb Weston Holdings, Inc.",LW.4Q17,2400,2410,4Q17,2017/2F,45.7,01/04/2018,3.5,0.53,0.54,0.01,0.9,4,1/3/2018,1/9/2018,3.5,1.4,2.2,8,12/28/2017,0.55,0.51,0.04,0.344
BXMT,"Blackstone Mortgage Trust, Inc. Class A",BXMT.4Q17,4800,4890,4Q17,2017/4F,24.9,02/14/2018,3.5,0.63,0.65,0.02,3.2,3,2/13/2018,2/19/2018,4.2,2.7,1.6,8,2/7/2018,0.66,0.58,0.08,0.263
RS,Reliance Steel & Aluminum Co.,RS.4Q17,1100,1105,4Q17,2017/4F,33.5,02/15/2018,3.5,1.00,1.22,0.22,2.8,4,2/14/2018,2/20/2018,4.7,0.6,4.0,8,2/8/2018,1.04,0.97,0.07,3.146
AX,"Axos Financial, Inc.",AX.4Q17,4800,4825,4Q17,2018/2F,15.4,01/31/2018,3.5,0.54,0.49,-0.05,0.5,3,1/30/2018,2/5/2018,3.5,-6.1,9.6,7,1/24/2018,0.60,0.47,0.13,-0.359
GNTX,Gentex Corporation,GNTX.4Q17,1200,1225,4Q17,2017/4F,34.5,01/26/2018,3.5,0.32,0.33,0.01,2.2,5,1/25/2018,1/31/2018,3.5,-0.7,4.2,11,1/19/2018,0.34,0.29,0.05,0.217
NEE,"NextEra Energy, Inc.",NEE.4Q17,4700,4705,4Q17,2017/4F,242.9,01/26/2018,3.5,1.31,1.25,-0.06,-1.8,5,1/25/2018,1/31/2018,3.5,-0.7,4.1,9,1/19/2018,1.40,1.23,0.17,-0.345
CDEV,"Centennial Resource Development, Inc. Class A",CDEV.4Q17,2100,2105,4Q17,2017/4F,33.4,02/27/2018,3.5,0.10,0.12,0.02,10.1,2,2/26/2018,3/2/2018,3.5,-3.1,6.5,12,2/20/2018,0.13,0.05,0.08,0.206
OKTA,"Okta, Inc. Class A",OKTA.4Q17,3300,3310,4Q17,2017/4F,30.9,03/08/2018,3.5,-0.14,-0.10,0.04,4.5,4,3/7/2018,3/13/2018,3.5,1.4,2.1,8,3/1/2018,-0.11,-0.18,0.07,0.614
CBOE,Cboe Global Markets Inc,CBOE.4Q17,4800,4840,4Q17,2017/4F,117.5,02/09/2018,3.5,0.88,0.87,-0.01,-0.5,5,2/8/2018,2/14/2018,3.5,4.5,-1.1,13,2/2/2018,0.90,0.85,0.05,-0.139
MTDR,Matador Resources Company,MTDR.4Q17,2100,2105,4Q17,2017/4F,39.6,02/22/2018,3.5,0.23,0.25,0.02,2.7,4,2/21/2018,2/27/2018,3.5,1.5,2.0,19,2/15/2018,0.40,0.16,0.24,0.088
HXL,Hexcel Corporation,HXL.4Q17,1300,1330,4Q17,2017/4F,35.2,01/25/2018,3.4,0.70,0.70,0.00,1.2,4,1/24/2018,1/30/2018,3.4,-0.6,4.1,13,1/18/2018,0.72,0.67,0.05,0.070
TPC,Tutor Perini Corporation,TPC.4Q17,3100,3115,4Q17,2017/4F,11.2,02/28/2018,3.4,0.51,0.55,0.04,-13.9,3,2/27/2018,3/5/2018,3.4,-0.7,4.2,8,2/21/2018,0.57,0.47,0.10,0.449
TVPT,Travelport Worldwide Ltd.,TVPT.4Q17,3200,3205,4Q17,2017/4F,15.8,02/20/2018,3.4,0.23,0.36,0.13,1.2,2,2/19/2018,2/23/2018,3.4,0.5,2.9,7,2/13/2018,0.24,0.22,0.02,6.482
UMBF,UMB Financial Corporation,UMBF.4Q17,4800,4810,4Q17,2017/4F,14.6,01/24/2018,3.4,0.93,0.95,0.02,-1.0,3,1/23/2018,1/29/2018,3.4,0.4,3.0,7,1/17/2018,0.95,0.91,0.04,0.449
ACGL,Arch Capital Group Ltd.,ACGL.4Q17,4800,4855,4Q17,2017/4F,48.2,02/13/2018,3.4,0.37,0.45,0.08,10.8,2,2/12/2018,2/16/2018,3.4,2.9,0.5,15,2/6/2018,0.43,0.30,0.13,0.598
PK,"Park Hotels & Resorts, Inc.",PK.4Q17,4800,4890,4Q17,2017/4F,38.8,03/02/2018,3.4,0.21,0.28,0.07,2.0,5,3/1/2018,3/7/2018,3.4,2.0,1.4,6,2/23/2018,0.30,0.12,0.18,0.378
WNC,Wabash National Corporation,WNC.4Q17,1200,1220,4Q17,2017/4F,17.0,01/31/2018,3.4,0.34,0.36,0.03,2.4,3,1/30/2018,2/5/2018,3.4,-6.1,9.5,6,1/24/2018,0.35,0.32,0.03,0.833
HUBG,"Hub Group, Inc. Class A",HUBG.4Q17,4600,4605,4Q17,2017/4F,14.3,02/09/2018,3.3,0.52,0.74,0.22,6.1,5,2/8/2018,2/14/2018,3.3,4.5,-1.2,17,2/2/2018,0.58,0.48,0.10,2.217
ULTA,Ulta Beauty Inc,ULTA.4Q17,3500,3540,4Q17,2017/4F,299.3,03/16/2018,3.3,2.78,3.40,0.62,-0.2,5,3/15/2018,3/21/2018,3.3,-1.1,4.5,23,3/9/2018,3.02,2.71,0.31,1.985
SBRA,"Sabra Health Care REIT, Inc.",SBRA.4Q17,4800,4890,4Q17,2017/4F,32.7,02/22/2018,3.3,0.47,0.57,0.10,5.3,4,2/21/2018,2/27/2018,3.3,1.5,1.9,2,2/15/2018,0.48,0.46,0.02,5.000
TTC,Toro Company,TTC.4Q17,1200,1220,4Q17,2018/1F,34.0,02/22/2018,3.3,0.44,0.21,-0.23,2.1,4,2/21/2018,2/27/2018,3.3,1.5,1.9,6,2/15/2018,0.46,0.42,0.04,-5.792
ETP,"Energy Transfer Operating, L.P",ETP.4Q17,3100,3130,4Q17,2017/4F,146.5,02/22/2018,3.3,0.25,0.57,0.32,7.7,4,2/21/2018,2/27/2018,3.3,1.5,1.8,12,2/15/2018,0.39,0.15,0.24,1.341
XOG,"Extraction Oil & Gas, Inc.",XOG.4Q17,2100,2105,4Q17,2017/4F,20.8,02/28/2018,3.3,0.00,0.00,0.00,7.4,3,2/27/2018,3/5/2018,3.3,-0.7,4.0,13,2/21/2018,0.08,-0.07,0.15,0.016
PLAY,"Dave & Buster's Entertainment, Inc.",PLAY.4Q17,3400,3435,4Q17,2017/4F,62.7,04/04/2018,3.2,0.61,0.61,0.00,0.0,3,4/3/2018,4/9/2018,3.2,-0.1,3.3,9,3/28/2018,0.67,0.55,0.12,-0.009
GPI,"Group 1 Automotive, Inc.",GPI.4Q17,3500,3540,4Q17,2017/4F,20.3,02/08/2018,3.2,1.90,2.11,0.21,2.5,4,2/7/2018,2/13/2018,3.2,-0.7,4.0,9,2/1/2018,2.06,1.72,0.34,0.614
ROLL,RBC Bearings Incorporated,ROLL.4Q17,1200,1205,4Q17,2017/3F,10.3,02/06/2018,3.2,0.88,0.97,0.10,2.1,2,2/5/2018,2/9/2018,3.2,-1.1,4.4,4,1/30/2018,0.91,0.85,0.06,1.621
INVH,"Invitation Homes, Inc.",INVH.4Q17,4800,4890,4Q17,2017/4F,76.5,02/22/2018,3.2,-0.03,-0.11,-0.08,4.5,4,2/21/2018,2/27/2018,3.2,1.5,1.8,6,2/15/2018,0.07,-0.21,0.28,-0.272
FCE.A,Forest City Realty Trust Inc Class A,FCE.A.4Q17,4800,4890,4Q17,2017/4F,29.7,02/09/2018,3.2,#N/A,0.38,#N/A,-17.6,5,2/8/2018,2/14/2018,3.2,4.5,-1.4,1,2/2/2018,,,#VALUE!,#N/A
TEL,TE Connectivity Ltd.,TEL.4Q17,1300,1310,4Q17,2018/1F,127.7,01/24/2018,3.2,1.25,1.40,0.15,2.8,3,1/23/2018,1/29/2018,3.2,0.4,2.8,13,1/17/2018,1.27,1.24,0.03,4.917
CPA,"Copa Holdings, S.A. Class A",CPA.4Q17,4600,4610,4Q17,2017/4F,32.4,02/22/2018,3.1,2.31,2.36,0.05,1.5,4,2/21/2018,2/27/2018,3.1,1.5,1.6,10,2/15/2018,2.69,2.17,0.52,0.091
Y,Alleghany Corporation,Y.4Q17,4800,4855,4Q17,2017/4F,42.8,02/22/2018,3.1,6.13,9.89,3.76,-16.1,4,2/21/2018,2/27/2018,3.1,1.5,1.6,3,2/15/2018,7.58,5.20,2.38,1.582
ATO,Atmos Energy Corporation,ATO.4Q17,4700,4735,4Q17,2018/1F,42.0,02/07/2018,3.0,1.14,1.40,0.26,-2.8,3,2/6/2018,2/12/2018,3.0,-1.4,4.4,4,1/31/2018,1.16,1.11,0.05,5.115
KEX,Kirby Corporation,KEX.4Q17,4600,4625,4Q17,2017/4F,26.3,02/01/2018,3.0,0.51,0.54,0.03,16.1,4,1/31/2018,2/6/2018,3.0,-4.6,7.6,10,1/25/2018,0.54,0.44,0.10,0.344
IBKC,IBERIABANK Corporation,IBKC.4Q17,4800,4825,4Q17,2017/4F,37.7,01/26/2018,3.0,1.25,1.33,0.08,2.0,5,1/25/2018,1/31/2018,3.0,-0.7,3.6,12,1/19/2018,1.32,1.15,0.17,0.498
BBT,BB&T Corporation,BBT.4Q17,4800,4805,4Q17,2017/4F,218.0,01/18/2018,3.0,0.77,0.77,0.00,0.5,4,1/17/2018,1/23/2018,3.0,1.3,1.7,25,1/11/2018,0.83,0.63,0.20,0.015
LH,Laboratory Corporation of America Holdings,LH.4Q17,3350,3370,4Q17,2017/4F,94.7,02/06/2018,3.0,2.38,2.45,0.07,0.1,2,2/5/2018,2/9/2018,3.0,-1.1,4.1,18,1/30/2018,2.43,2.35,0.08,0.855
STOR,STORE Capital Corporation,STOR.4Q17,4800,4890,4Q17,2017/4F,34.3,02/22/2018,3.0,0.20,0.21,0.01,2.7,4,2/21/2018,2/27/2018,3.0,1.5,1.5,4,2/15/2018,0.21,0.19,0.02,0.471
STWD,"Starwood Property Trust, Inc.",STWD.4Q17,4800,4890,4Q17,2017/4F,34.7,02/28/2018,3.0,0.53,0.55,0.02,-17.8,3,2/27/2018,3/5/2018,3.0,-0.7,3.7,7,2/21/2018,0.56,0.47,0.09,0.276
KIM,Kimco Realty Corporation,KIM.4Q17,4800,4890,4Q17,2017/4F,69.9,02/15/2018,2.9,0.15,0.17,0.02,5.5,4,2/14/2018,2/20/2018,6.9,0.6,6.3,7,2/8/2018,0.16,0.13,0.03,0.596
LEN,Lennar Corporation Class A,LEN.4Q17,1400,1415,4Q17,2017/4F,206.6,01/10/2018,2.9,1.47,1.29,-0.18,6.2,3,1/9/2018,1/15/2018,3.9,1.3,2.6,19,1/3/2018,1.62,1.18,0.44,-0.406
AXE,Anixter International Inc.,AXE.4Q17,3250,3255,4Q17,2017/4F,13.7,01/30/2018,2.9,1.29,1.41,0.12,1.4,2,1/29/2018,2/2/2018,2.9,-3.2,6.1,5,1/23/2018,1.32,1.27,0.05,2.450
BRO,"Brown & Brown, Inc.",BRO.4Q17,4800,4880,4Q17,2017/4F,26.1,01/23/2018,2.9,0.21,0.66,0.45,4.9,2,1/22/2018,1/26/2018,2.9,1.3,1.6,11,1/16/2018,0.22,0.20,0.02,21.468
CSCO,"Cisco Systems, Inc.",CSCO.4Q17,1300,1352,4Q17,2018/2F,669.4,02/15/2018,2.9,0.59,0.63,0.04,0.7,4,2/14/2018,2/20/2018,4.7,0.6,4.0,26,2/8/2018,0.61,0.58,0.03,1.310
TPRE,Third Point Reinsurance Ltd.,TPRE.4Q17,4800,4855,4Q17,2017/4F,15.0,03/01/2018,2.9,0.44,0.42,-0.02,115.7,4,2/28/2018,3/6/2018,2.9,0.8,2.1,6,2/22/2018,0.47,0.41,0.06,-0.302
VLY,Valley National Bancorp,VLY.4Q17,4800,4810,4Q17,2017/4F,21.0,01/25/2018,2.9,0.17,0.18,0.01,2.3,4,1/24/2018,1/30/2018,2.9,-0.6,3.5,9,1/18/2018,0.19,0.16,0.03,0.185
HAS,"Hasbro, Inc.",HAS.4Q17,1400,1435,4Q17,2017/4F,136.0,02/07/2018,2.9,1.81,2.30,0.49,-7.0,3,2/6/2018,2/12/2018,2.9,-1.4,4.3,13,1/31/2018,2.09,1.70,0.39,1.270
RSG,"Republic Services, Inc.",RSG.4Q17,3100,3120,4Q17,2017/4F,85.5,02/09/2018,2.9,0.57,0.61,0.04,1.8,5,2/8/2018,2/14/2018,2.9,4.5,-1.7,10,2/2/2018,0.60,0.55,0.05,0.725
LPX,Louisiana-Pacific Corporation,LPX.4Q17,1100,1130,4Q17,2017/4F,48.8,02/13/2018,2.8,0.58,0.73,0.15,7.7,2,2/12/2018,2/16/2018,2.8,2.9,-0.1,10,2/6/2018,0.70,0.44,0.26,0.563
CHFC,Chemical Financial Corporation,CHFC.4Q17,4800,4810,4Q17,2017/4F,15.8,01/24/2018,2.8,0.83,0.87,0.05,2.3,3,1/23/2018,1/29/2018,2.8,0.4,2.4,6,1/17/2018,0.84,0.79,0.05,0.900
MS,Morgan Stanley,MS.4Q17,4800,4840,4Q17,2017/4F,383.2,01/18/2018,2.8,0.64,0.84,0.20,3.1,4,1/17/2018,1/23/2018,2.8,1.3,1.5,22,1/11/2018,0.81,-1.44,2.25,0.089
FSK,FS KKR Capital Corp.,FSK.4Q17,4800,4845,4Q17,2017/4F,13.3,03/02/2018,2.8,0.20,0.24,0.04,8.1,5,3/1/2018,3/7/2018,2.8,2.0,0.8,6,2/23/2018,0.24,0.18,0.06,0.667
WMGI,Wright Medical Group NV,WMGI.4Q17,2300,2325,4Q17,2017/4F,24.5,02/28/2018,2.8,0.04,0.10,0.06,1.1,3,2/27/2018,3/5/2018,2.8,-0.7,3.5,14,2/21/2018,0.07,-0.01,0.08,0.723
MKTX,MarketAxess Holdings Inc.,MKTX.4Q17,4800,4840,4Q17,2017/4F,49.5,01/31/2018,2.8,0.93,0.88,-0.05,1.0,3,1/30/2018,2/5/2018,2.8,-6.1,8.8,6,1/24/2018,0.95,0.90,0.05,-0.920
ESI,"Element Solutions, Inc.",ESI.4Q17,2200,2210,4Q17,2017/4F,35.1,02/27/2018,2.7,0.24,0.23,-0.01,9.2,2,2/26/2018,3/2/2018,2.7,-3.1,5.8,12,2/20/2018,0.28,0.22,0.06,-0.182
DK,Delek US Holdings Inc,DK.4Q17,2100,2120,4Q17,2017/4F,32.4,02/27/2018,2.7,0.40,0.50,0.10,21.7,2,2/26/2018,3/2/2018,2.7,-3.1,5.8,14,2/20/2018,0.54,0.30,0.24,0.436
EHC,Encompass Health Corporation,EHC.4Q17,3350,3360,4Q17,2017/4F,37.8,02/27/2018,2.7,0.65,0.70,0.05,0.6,2,2/26/2018,3/2/2018,2.7,-3.1,5.8,13,2/20/2018,0.71,0.60,0.11,0.440
CME,CME Group Inc. Class A,CME.4Q17,4800,4840,4Q17,2017/4F,187.5,02/01/2018,2.7,1.09,1.12,0.03,1.9,4,1/31/2018,2/6/2018,2.7,-4.6,7.3,13,1/25/2018,1.11,1.07,0.04,0.709
MTN,"Vail Resorts, Inc.",MTN.4Q17,3400,3440,4Q17,2018/2F,82.6,03/08/2018,2.7,3.82,5.67,1.85,-3.2,4,3/7/2018,3/13/2018,2.1,1.4,0.7,9,3/1/2018,3.76,3.33,0.43,4.295
EQT,EQT Corporation,EQT.4Q17,2100,2105,4Q17,2017/4F,129.9,02/15/2018,2.7,0.13,0.19,0.05,20.1,4,2/14/2018,2/20/2018,6.0,0.6,5.3,17,2/8/2018,0.35,-0.01,0.36,0.152
FE,FirstEnergy Corp.,FE.4Q17,4700,4705,4Q17,2017/4F,131.6,02/21/2018,2.7,0.68,0.71,0.03,-2.9,3,2/20/2018,2/26/2018,2.7,2.3,0.4,9,2/14/2018,0.77,0.55,0.22,0.128
OLLI,Ollie's Bargain Outlet Holdings Inc,OLLI.4Q17,3500,3515,4Q17,2017/4F,22.9,04/05/2018,2.6,0.49,0.51,0.02,1.9,4,4/4/2018,4/10/2018,2.6,0.5,2.2,12,3/29/2018,0.53,0.47,0.06,0.251
MGM,MGM Resorts International,MGM.4Q17,3400,3445,4Q17,2017/4F,253.6,02/20/2018,2.6,0.09,0.00,-0.09,3.4,2,2/19/2018,2/23/2018,2.6,0.5,2.1,13,2/13/2018,0.21,-0.05,0.26,-0.331
PBCT,"People's United Financial, Inc.",PBCT.4Q17,4800,4805,4Q17,2017/4F,46.1,01/19/2018,2.6,0.27,0.31,0.04,-3.9,5,1/18/2018,1/24/2018,2.6,1.4,1.2,11,1/12/2018,0.28,0.25,0.03,1.409
PACW,PacWest Bancorp,PACW.4Q17,4800,4810,4Q17,2017/4F,48.5,01/18/2018,2.6,0.67,0.65,-0.02,-1.6,4,1/17/2018,1/23/2018,2.6,1.3,1.3,13,1/11/2018,0.82,0.47,0.35,-0.053
ADC,Agree Realty Corporation,ADC.4Q17,4800,4890,4Q17,2017/4F,10.6,02/23/2018,2.6,0.39,0.55,0.16,-0.1,5,2/22/2018,2/28/2018,2.6,0.2,2.3,3,2/16/2018,0.40,0.38,0.02,8.000
SITC,SITE Centers Corp.,SITC.4Q17,4800,4890,4Q17,2017/4F,33.6,02/16/2018,2.6,0.05,-1.24,-1.29,0.4,5,2/15/2018,2/21/2018,-0.3,-1.0,0.8,4,2/9/2018,0.08,0.02,0.06,-21.522
ARCC,Ares Capital Corporation,ARCC.4Q17,4800,4845,4Q17,2017/4F,29.1,02/13/2018,2.6,0.37,0.38,0.01,2.0,2,2/12/2018,2/16/2018,2.6,2.9,-0.4,16,2/6/2018,0.39,0.33,0.06,0.146
GEO,GEO Group Inc,GEO.4Q17,4800,4890,4Q17,2017/4F,17.8,02/14/2018,2.6,0.36,0.38,0.02,1.8,3,2/13/2018,2/19/2018,-0.7,2.7,-3.4,3,2/7/2018,0.38,0.33,0.05,0.499
ARI,"Apollo Commercial Real Estate Finance, Inc.",ARI.4Q17,4800,4890,4Q17,2017/4F,18.4,02/15/2018,2.6,0.24,0.49,0.25,23.0,4,2/14/2018,2/20/2018,2.4,0.6,1.8,6,2/8/2018,0.52,0.10,0.42,0.595
AXTA,Axalta Coating Systems Ltd.,AXTA.4Q17,2200,2240,4Q17,2017/4F,119.0,02/06/2018,2.5,0.31,0.37,0.06,1.1,2,2/5/2018,2/9/2018,2.5,-1.1,3.7,19,1/30/2018,0.36,0.22,0.14,0.443
VAC,Marriott Vacations Worldwide Corporation,VAC.4Q17,3400,3450,4Q17,2017/4F,29.0,02/27/2018,2.5,1.16,1.56,0.40,-2.1,2,2/26/2018,3/2/2018,2.5,-3.1,5.6,6,2/20/2018,1.25,1.06,0.19,2.124
RGLD,"Royal Gold, Inc.",RGLD.4Q17,1100,1120,4Q17,2018/2F,40.3,02/08/2018,2.5,0.43,0.41,-0.02,-0.4,4,2/7/2018,2/13/2018,2.5,-0.7,3.3,9,2/1/2018,0.53,0.40,0.13,-0.152
WU,Western Union Company,WU.4Q17,4800,4830,4Q17,2017/4F,73.7,02/14/2018,2.5,0.44,0.41,-0.03,3.0,3,2/13/2018,2/19/2018,2.6,2.7,-0.1,21,2/7/2018,0.48,0.36,0.12,-0.263
MFA,"MFA Financial, Inc.",MFA.4Q17,4800,4890,4Q17,2017/4F,17.2,02/15/2018,2.5,0.18,0.24,0.06,-30.3,4,2/14/2018,2/20/2018,2.2,0.6,1.6,5,2/8/2018,0.21,0.15,0.06,1.033
XPO,"XPO Logistics, Inc.",XPO.4Q17,4600,4615,4Q17,2017/4F,120.5,02/08/2018,2.5,0.43,0.45,0.02,7.1,4,2/7/2018,2/13/2018,2.5,-0.7,3.2,19,2/1/2018,0.50,0.36,0.14,0.126
ANF,Abercrombie & Fitch Co. Class A,ANF.4Q17,3500,3525,4Q17,2017/4F,41.8,03/07/2018,2.5,1.10,1.38,0.28,3.1,3,3/6/2018,3/12/2018,2.5,2.0,0.5,15,2/28/2018,1.27,0.84,0.43,0.653
EA,Electronic Arts Inc.,EA.4Q17,1400,1435,4Q17,2017/3F,374.5,01/31/2018,2.5,2.19,2.24,0.05,-1.5,3,1/30/2018,2/5/2018,2.5,-6.1,8.6,26,1/24/2018,2.30,2.10,0.20,0.274
HPP,"Hudson Pacific Properties, Inc.",HPP.4Q17,4800,4890,4Q17,2017/4F,31.5,02/15/2018,2.5,0.15,0.21,0.06,-0.2,4,2/14/2018,2/20/2018,4.1,0.6,3.5,3,2/8/2018,0.26,0.08,0.18,0.321
OGE,OGE Energy Corp.,OGE.4Q17,4700,4705,4Q17,2017/4F,36.7,02/22/2018,2.5,0.28,0.30,0.02,-5.5,4,2/21/2018,2/27/2018,2.5,1.5,1.0,5,2/15/2018,0.30,0.25,0.05,0.451
EGBN,"Eagle Bancorp, Inc.",EGBN.4Q17,4800,4810,4Q17,2017/4F,19.3,01/18/2018,2.4,0.88,0.88,0.00,5.5,4,1/17/2018,1/23/2018,2.4,1.3,1.1,5,1/11/2018,0.90,0.86,0.04,-0.050
WYND,"Wyndham Destinations, Inc.",WYND.4Q17,3400,3440,4Q17,2017/4F,47.0,02/14/2018,2.4,1.36,1.49,0.13,-10.3,3,2/13/2018,2/19/2018,2.7,2.7,0.0,8,2/7/2018,1.41,1.29,0.12,1.114
XEL,Xcel Energy Inc.,XEL.4Q17,4700,4705,4Q17,2017/4F,147.7,02/07/2018,2.4,0.43,0.42,-0.01,-0.3,3,2/6/2018,2/12/2018,2.4,-1.4,3.8,7,1/31/2018,0.44,0.41,0.03,-0.221
PPG,"PPG Industries, Inc.",PPG.4Q17,2200,2240,4Q17,2017/4F,142.3,01/18/2018,2.4,1.18,1.19,0.01,2.2,4,1/17/2018,1/23/2018,2.4,1.3,1.1,21,1/11/2018,1.29,1.14,0.15,0.035
SLB,Schlumberger NV,SLB.4Q17,3100,3110,4Q17,2017/4F,552.6,01/19/2018,2.4,0.44,0.48,0.04,0.7,5,1/18/2018,1/24/2018,2.4,1.4,1.0,33,1/12/2018,0.49,0.42,0.07,0.527
ELY,Callaway Golf Company,ELY.4Q17,1400,1435,4Q17,2017/4F,12.6,02/08/2018,2.4,-0.17,-0.15,0.02,4.0,4,2/7/2018,2/13/2018,2.4,-0.7,3.1,9,2/1/2018,-0.14,-0.20,0.06,0.300
VZ,Verizon Communications Inc.,VZ.4Q17,4900,4905,4Q17,2017/4F,798.5,01/23/2018,2.4,0.88,0.86,-0.02,2.3,2,1/22/2018,1/26/2018,2.4,1.3,1.1,23,1/16/2018,0.97,0.85,0.12,-0.166
BIO,"Bio-Rad Laboratories, Inc. Class A",BIO.4Q17,2300,2325,4Q17,2017/4F,43.4,02/28/2018,2.4,1.26,2.32,1.06,0.2,3,2/27/2018,3/5/2018,2.4,-0.7,3.1,4,2/21/2018,1.33,1.19,0.14,7.506
CVLT,"CommVault Systems, Inc.",CVLT.4Q17,3300,3310,4Q17,2017/3F,26.6,01/24/2018,2.3,0.31,0.30,-0.01,-1.0,3,1/23/2018,1/29/2018,2.3,0.4,2.0,12,1/17/2018,0.32,0.29,0.03,-0.367
CNC,Centene Corporation,CNC.4Q17,3350,3355,4Q17,2017/4F,160.6,02/06/2018,2.3,0.46,0.49,0.02,4.4,2,2/5/2018,2/9/2018,2.3,-1.1,3.4,17,1/30/2018,0.49,0.42,0.07,0.301
FND,"Floor & Decor Holdings, Inc. Class A",FND.4Q17,3500,3530,4Q17,2017/4F,25.2,03/01/2018,2.3,0.18,0.19,0.01,0.6,4,2/28/2018,3/6/2018,2.3,0.8,1.5,15,2/22/2018,0.18,0.17,0.01,1.111
SUI,"Sun Communities, Inc.",SUI.4Q17,4800,4890,4Q17,2017/4F,28.9,02/22/2018,2.3,0.18,0.09,-0.09,28.6,4,2/21/2018,2/27/2018,2.3,1.5,0.8,3,2/15/2018,0.20,0.15,0.05,-1.700
CAKE,Cheesecake Factory Incorporated,CAKE.4Q17,3400,3435,4Q17,2017/4F,61.9,02/22/2018,2.3,0.53,0.53,0.00,-0.1,4,2/21/2018,2/27/2018,2.3,1.5,0.8,20,2/15/2018,0.55,0.51,0.04,0.050
CHD,"Church & Dwight Co., Inc.",CHD.4Q17,2400,2435,4Q17,2017/4F,94.5,02/05/2018,2.3,0.50,0.52,0.02,2.9,1,2/2/2018,2/8/2018,2.3,-6.5,8.8,20,1/29/2018,0.51,0.49,0.02,1.056
DYN,Dynegy Inc.,DYN.4Q17,4700,4705,4Q17,2017/4F,68.6,02/22/2018,2.2,0.09,-0.52,-0.62,-30.8,4,2/21/2018,2/27/2018,2.2,1.5,0.8,5,2/15/2018,0.74,-0.33,1.07,-0.578
BAC,Bank of America Corp,BAC.4Q17,4800,4805,4Q17,2017/4F,"1,846.2",01/17/2018,2.2,0.45,0.47,0.02,-5.1,3,1/16/2018,1/22/2018,2.2,2.0,0.2,23,1/10/2018,0.48,0.42,0.06,0.408
NNN,"National Retail Properties, Inc.",NNN.4Q17,4800,4890,4Q17,2017/4F,34.8,02/13/2018,2.2,0.31,0.42,0.11,1.5,2,2/12/2018,2/16/2018,2.2,2.9,-0.7,3,2/6/2018,0.32,0.30,0.02,5.392
FTI,TechnipFMC Plc,FTI.4Q17,3100,3110,4Q17,2017/4F,95.0,02/22/2018,2.2,0.43,0.20,-0.23,-4.1,4,2/21/2018,2/27/2018,2.2,1.5,0.8,24,2/15/2018,0.50,0.30,0.20,-1.103
FDP,Fresh Del Monte Produce Inc.,FDP.4Q17,2400,2410,4Q17,2017/4F,12.5,02/20/2018,2.2,0.00,-0.08,-0.08,3.1,2,2/19/2018,2/23/2018,2.2,0.5,1.7,0,2/13/2018,0.00,0.00,0.00,#DIV/0!
HIG,"Hartford Financial Services Group, Inc.",HIG.4Q17,4800,4860,4Q17,2017/4F,112.6,02/09/2018,2.2,0.76,0.81,0.05,-0.6,5,2/8/2018,2/14/2018,2.2,4.5,-2.3,18,2/2/2018,1.00,0.67,0.33,0.154
A,"Agilent Technologies, Inc.",A.4Q17,2300,2320,4Q17,2018/1F,117.1,02/15/2018,2.2,0.58,0.66,0.08,4.6,4,2/14/2018,2/20/2018,2.0,0.6,1.3,13,2/8/2018,0.62,0.56,0.06,1.328
ITW,Illinois Tool Works Inc.,ITW.4Q17,1200,1210,4Q17,2017/4F,178.3,01/24/2018,2.2,1.61,1.70,0.09,2.4,3,1/23/2018,1/29/2018,2.2,0.4,1.8,15,1/17/2018,1.65,1.50,0.15,0.580
PCG,PG&E Corporation,PCG.4Q17,4700,4705,4Q17,2017/4F,409.8,02/09/2018,2.2,0.68,0.63,-0.05,-13.8,5,2/8/2018,2/14/2018,2.2,4.5,-2.3,8,2/2/2018,1.05,0.57,0.48,-0.108
ADM,Archer-Daniels-Midland Company,ADM.4Q17,2200,2225,4Q17,2017/4F,123.9,02/06/2018,2.2,0.70,0.72,0.02,-3.7,2,2/5/2018,2/9/2018,2.2,-1.1,3.3,14,1/30/2018,0.75,0.67,0.08,0.195
XPER,Xperi Corp,XPER.4Q17,1300,1355,4Q17,2017/4F,12.6,01/24/2018,2.2,0.68,0.75,0.07,2.4,3,1/23/2018,1/29/2018,2.2,0.4,1.8,3,1/17/2018,0.65,0.64,0.01,7.333
EXPD,"Expeditors International of Washington, Inc.",EXPD.4Q17,4600,4605,4Q17,2017/4F,63.1,02/20/2018,2.2,0.63,0.71,0.08,6.0,2,2/19/2018,2/23/2018,2.2,0.5,1.7,13,2/13/2018,0.66,0.61,0.05,1.522
JPM,JPMorgan Chase & Co.,JPM.4Q17,4800,4805,4Q17,2017/4F,"1,282.5",01/12/2018,2.2,1.69,1.76,0.07,1.1,5,1/11/2018,1/17/2018,1.9,1.2,0.8,22,1/5/2018,1.78,1.07,0.71,0.099
