ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,rtn_t+3,eps_est,eps_actual,surp_amt,rev_surp%,report_day_of week,t-1,t+3,rtn_t+3_check,mkt_t+3_rtn,rel_t+3_rtn,num_ests_qtr_end,t-7,t-7_high_est,t-7_low_est,est_spread,spread_adj_surp
BKD,Brookdale Senior Living Inc.,BKD.1Q17,3350,3360,1Q17,2017/1F,65.8,05/09/2017,13.4,-0.16,-0.68,-0.52,0.9,2,5/8/2017,5/12/2017,13.4,-0.4,13.8,6,5/2/2017,-0.08,-0.35,0.27,-1.914
XPO,"XPO Logistics, Inc.",XPO.1Q17,4600,4615,1Q17,2017/1F,54.5,05/04/2017,13.4,0.15,0.30,0.15,-0.7,4,5/3/2017,5/9/2017,13.4,0.3,13.1,17,4/27/2017,0.23,0.03,0.20,0.758
USCR,"U.S. Concrete, Inc.",USCR.1Q17,1100,1135,1Q17,2017/1F,26.3,05/04/2017,13.3,0.13,0.55,0.42,8.5,4,5/3/2017,5/9/2017,13.3,0.3,13.0,7,4/27/2017,0.25,0.05,0.20,2.081
CIEN,Ciena Corporation,CIEN.1Q17,1300,1320,1Q17,2017/2F,70.1,06/01/2017,13.1,0.37,0.45,0.08,1.8,4,5/31/2017,6/6/2017,13.1,0.8,12.4,21,5/25/2017,0.39,0.33,0.06,1.355
LPLA,LPL Financial Holdings Inc.,LPLA.1Q17,4800,4840,1Q17,2017/1F,31.2,04/28/2017,13.0,0.37,0.52,0.15,2.4,5,4/27/2017,5/3/2017,13.0,-0.2,13.2,11,4/21/2017,0.39,0.35,0.04,3.790
NKTR,Nektar Therapeutics,NKTR.1Q17,2300,2320,1Q17,2017/1F,26.7,05/10/2017,12.9,-0.41,-0.42,-0.01,-7.8,3,5/9/2017,5/15/2017,12.9,0.2,12.7,7,5/3/2017,-0.25,-0.54,0.29,-0.020
MOH,"Molina Healthcare, Inc.",MOH.1Q17,3350,3355,1Q17,2017/1F,68.2,05/03/2017,12.9,0.58,0.63,0.05,2.7,3,5/2/2017,5/8/2017,12.9,0.3,12.6,12,4/26/2017,0.65,0.39,0.26,0.187
WST,"West Pharmaceutical Services, Inc.",WST.1Q17,2300,2325,1Q17,2017/1F,28.9,04/27/2017,12.2,0.55,0.81,0.26,1.9,4,4/26/2017,5/2/2017,12.2,0.0,12.2,6,4/20/2017,0.58,0.54,0.04,6.417
WNC,Wabash National Corporation,WNC.1Q17,1200,1220,1Q17,2017/1F,25.4,04/25/2017,11.9,0.27,0.31,0.04,-2.3,2,4/24/2017,4/28/2017,11.9,0.4,11.5,7,4/18/2017,0.30,0.24,0.06,0.667
LRCX,Lam Research Corporation,LRCX.1Q17,1300,1355,1Q17,2017/3F,201.4,04/19/2017,11.8,2.55,2.80,0.25,1.1,3,4/18/2017,4/24/2017,11.8,1.5,10.4,19,4/12/2017,2.60,2.48,0.12,2.071
TTWO,"Take-Two Interactive Software, Inc.",TTWO.1Q17,1400,1435,1Q17,2016/4F,91.9,05/23/2017,11.6,0.57,0.68,0.11,14.6,2,5/22/2017,5/26/2017,11.6,0.9,10.8,16,5/16/2017,0.62,0.50,0.12,0.932
CYH,"Community Health Systems, Inc.",CYH.1Q17,3350,3360,1Q17,2017/1F,33.1,05/02/2017,11.6,0.06,0.08,0.02,3.7,2,5/1/2017,5/5/2017,11.6,0.4,11.2,19,4/25/2017,0.24,-0.14,0.38,0.040
CSGP,"CoStar Group, Inc.",CSGP.1Q17,3300,3320,1Q17,2017/1F,35.2,04/27/2017,11.6,0.94,1.05,0.11,0.8,4,4/26/2017,5/2/2017,11.6,0.0,11.5,10,4/20/2017,0.97,0.91,0.06,1.831
RGLD,"Royal Gold, Inc.",RGLD.1Q17,1100,1120,1Q17,2017/3F,41.9,05/11/2017,11.4,0.33,0.36,0.03,1.7,4,5/10/2017,5/16/2017,11.4,0.0,11.5,9,5/4/2017,0.55,0.26,0.29,0.090
APTV,Aptiv PLC,APTV.1Q17,1200,1225,1Q17,2017/1F,125.0,05/03/2017,11.4,1.22,1.33,0.11,4.1,3,5/2/2017,5/8/2017,11.4,0.3,11.1,20,4/26/2017,1.26,1.16,0.09,1.178
QRTEA,"Qurate Retail, Inc. Class A",QRTEA.1Q17,3500,3545,1Q17,2017/1F,55.6,05/09/2017,11.3,0.15,0.20,0.05,0.2,2,5/8/2017,5/12/2017,11.3,-0.4,11.7,9,5/2/2017,0.20,0.10,0.10,0.558
CAL,"Caleres, Inc.",CAL.1Q17,2400,2440,1Q17,2017/1F,10.0,05/26/2017,11.2,0.37,0.40,0.03,1.6,5,5/25/2017,5/31/2017,10.2,-0.2,10.3,7,5/19/2017,0.42,0.30,0.12,0.283
GBX,"Greenbrier Companies, Inc.",GBX.1Q17,1200,1220,1Q17,2017/2F,26.7,04/05/2017,11.2,0.84,1.09,0.25,8.4,3,4/4/2017,4/10/2017,11.2,-0.1,11.3,8,3/29/2017,0.94,0.68,0.26,0.976
STLD,"Steel Dynamics, Inc.",STLD.1Q17,1100,1105,1Q17,2017/1F,129.2,04/20/2017,11.1,0.78,0.82,0.04,6.4,4,4/19/2017,4/25/2017,11.1,2.2,8.9,13,4/13/2017,0.81,0.49,0.32,0.137
LAD,"Lithia Motors, Inc. Class A",LAD.1Q17,3500,3540,1Q17,2017/1F,23.9,04/19/2017,11.1,1.75,1.78,0.03,0.0,3,4/18/2017,4/24/2017,11.1,1.5,9.6,12,4/12/2017,1.83,1.70,0.13,0.263
EW,Edwards Lifesciences Corporation,EW.1Q17,2300,2325,1Q17,2017/1F,213.1,04/26/2017,11.1,0.83,0.94,0.11,5.8,3,4/25/2017,5/1/2017,11.1,-0.1,11.2,23,4/19/2017,0.86,0.78,0.08,1.368
SHOP,"Shopify, Inc. Class A",SHOP.1Q17,3300,3308,1Q17,2017/1F,78.4,05/02/2017,10.7,-0.10,-0.04,0.06,4.7,2,5/1/2017,5/5/2017,10.7,0.4,10.3,25,4/25/2017,-0.06,-0.12,0.06,1.025
DRI,"Darden Restaurants, Inc.",DRI.1Q17,3400,3435,1Q17,2016/3F,122.2,03/28/2017,10.7,1.27,1.32,0.05,0.7,2,3/27/2017,3/31/2017,10.7,1.0,9.7,1,3/21/2017,1.32,1.21,0.11,0.450
BERY,Berry Global Group Inc,BERY.1Q17,2200,2235,1Q17,2017/2F,56.1,05/03/2017,10.7,0.65,0.79,0.14,0.9,3,5/2/2017,5/8/2017,10.7,0.3,10.4,14,4/26/2017,0.75,0.60,0.15,0.924
BLMN,"Bloomin' Brands, Inc.",BLMN.1Q17,3400,3435,1Q17,2017/1F,26.7,04/26/2017,10.6,0.52,0.54,0.02,0.9,3,4/25/2017,5/1/2017,10.6,-0.1,10.7,14,4/19/2017,0.57,0.49,0.08,0.230
ICLR,ICON Plc,ICLR.1Q17,2300,2310,1Q17,2017/1F,34.2,04/27/2017,10.6,1.28,1.29,0.01,0.0,4,4/26/2017,5/2/2017,10.6,0.0,10.6,14,4/20/2017,1.34,1.22,0.12,0.089
COO,"Cooper Companies, Inc.",COO.1Q17,2300,2325,1Q17,2017/2F,79.9,06/02/2017,10.6,2.24,2.50,0.26,0.4,5,6/1/2017,6/7/2017,10.6,0.1,10.5,13,5/26/2017,2.38,2.13,0.25,1.023
CVLT,"CommVault Systems, Inc.",CVLT.1Q17,3300,3310,1Q17,2016/4F,18.6,05/03/2017,10.6,0.26,0.24,-0.02,0.2,3,5/2/2017,5/8/2017,10.6,0.3,10.3,13,4/26/2017,0.28,0.25,0.03,-0.718
EWBC,"East West Bancorp, Inc.",EWBC.1Q17,4800,4810,1Q17,2017/1F,40.2,04/20/2017,10.5,0.74,1.16,0.42,0.5,4,4/19/2017,4/25/2017,10.5,2.2,8.3,12,4/13/2017,0.79,0.71,0.08,5.215
ALXN,"Alexion Pharmaceuticals, Inc.",ALXN.1Q17,2300,2320,1Q17,2017/1F,276.2,04/27/2017,10.5,1.24,1.38,0.14,5.1,4,4/26/2017,5/2/2017,10.5,0.0,10.5,18,4/20/2017,1.30,1.11,0.19,0.753
PYPL,PayPal Holdings Inc,PYPL.1Q17,3300,3305,1Q17,2017/1F,269.9,04/27/2017,10.4,0.41,0.44,0.03,1.2,4,4/26/2017,5/2/2017,10.4,0.0,10.4,40,4/20/2017,0.43,0.40,0.03,0.858
PE,"Parsley Energy, Inc. Class A",PE.1Q17,2100,2105,1Q17,2017/1F,177.4,05/05/2017,10.4,0.09,0.15,0.06,9.6,5,5/4/2017,5/10/2017,10.4,0.5,10.0,29,4/28/2017,0.15,0.00,0.15,0.432
ACIW,"ACI Worldwide, Inc.",ACIW.1Q17,3300,3310,1Q17,2017/1F,10.2,05/04/2017,10.4,-0.08,0.02,0.10,6.6,4,5/3/2017,5/9/2017,10.4,0.3,10.0,6,4/27/2017,-0.04,-0.12,0.08,1.229
CHRS,"Coherus BioSciences, Inc.",CHRS.1Q17,2300,2320,1Q17,2017/1F,11.9,05/09/2017,10.4,-1.38,-1.54,-0.16,-98.9,2,5/8/2017,5/12/2017,10.4,-0.4,10.8,5,5/2/2017,-1.13,-1.55,0.42,-0.389
WTFC,Wintrust Financial Corporation,WTFC.1Q17,4800,4810,1Q17,2017/1F,36.7,04/19/2017,10.4,0.90,1.00,0.10,-2.9,3,4/18/2017,4/24/2017,10.4,1.5,8.9,11,4/12/2017,0.96,0.86,0.10,1.009
CVGW,"Calavo Growers, Inc.",CVGW.1Q17,2400,2410,1Q17,2017/2F,12.6,06/06/2017,10.3,0.66,0.74,0.08,5.7,2,6/5/2017,6/9/2017,10.3,0.0,10.3,6,5/30/2017,0.68,0.63,0.05,1.650
OSIS,"OSI Systems, Inc.",OSIS.1Q17,1300,1315,1Q17,2017/3F,15.4,04/27/2017,10.3,0.80,0.85,0.05,0.3,4,4/26/2017,5/2/2017,10.3,0.0,10.2,4,4/20/2017,0.81,0.79,0.02,2.500
SLM,SLM Corp,SLM.1Q17,4800,4830,1Q17,2017/1F,40.7,04/20/2017,10.2,0.15,0.21,0.06,-2.7,4,4/19/2017,4/25/2017,10.2,2.2,8.0,11,4/13/2017,0.16,0.14,0.02,2.976
RCII,Rent-A-Center Inc,RCII.1Q17,4800,4830,1Q17,2017/1F,20.0,05/02/2017,10.2,-0.03,0.04,0.07,0.9,2,5/1/2017,5/5/2017,10.2,0.4,9.8,9,4/25/2017,0.15,-0.27,0.42,0.159
WERN,"Werner Enterprises, Inc.",WERN.1Q17,4600,4615,1Q17,2017/1F,18.8,04/21/2017,10.2,0.20,0.22,0.02,1.9,5,4/20/2017,4/26/2017,10.2,1.4,8.8,18,4/14/2017,0.24,0.16,0.08,0.212
TVTY,"Tivity Health, Inc.",TVTY.1Q17,3350,3365,1Q17,2017/1F,10.6,04/28/2017,10.2,0.34,0.42,0.08,3.4,5,4/27/2017,5/3/2017,10.2,-0.2,10.3,9,4/21/2017,0.35,0.32,0.03,2.733
JNPR,"Juniper Networks, Inc.",JNPR.1Q17,1300,1352,1Q17,2017/1F,102.7,04/26/2017,10.2,0.42,0.46,0.04,1.4,3,4/25/2017,5/1/2017,10.2,-0.1,10.2,27,4/19/2017,0.44,0.39,0.05,0.777
TPR,"Tapestry, Inc.",TPR.1Q17,3500,3525,1Q17,2017/3F,132.3,05/02/2017,10.1,0.44,0.46,0.02,-2.4,2,5/1/2017,5/5/2017,10.1,0.4,9.7,29,4/25/2017,0.47,0.42,0.05,0.309
